source_type,source_id,target_type,target_id,relationship,weight
customer,010b8662-6aae-4c3a-8f65-04972053375c,payment_method,215f69a4-cdbc-4aa4-b0dc-bd4a0dd72e49,uses_payment,1.0
customer,010b8662-6aae-4c3a-8f65-04972053375c,payment_method,94850cfc-bd06-4419-8d70-d0db49624ad6,uses_payment,1.0
customer,01611c96-1748-4dc9-af1b-d2c53c73312a,device,239663e1-9368-4160-8649-5039d0283ad5,uses_device,1.0
customer,01611c96-1748-4dc9-af1b-d2c53c73312a,device,4ef412fe-c4d9-4b28-b6c6-2939cdd7d49a,uses_device,1.0
customer,01611c96-1748-4dc9-af1b-d2c53c73312a,device,58029a1a-4b52-4b53-a469-1ab916e89ee7,uses_device,1.0
customer,01611c96-1748-4dc9-af1b-d2c53c73312a,ip_address,8e9cd6ee-972b-468d-8839-268ea56bf11f,uses_ip,1.0
customer,01611c96-1748-4dc9-af1b-d2c53c73312a,ip_address,92c3d02e-a915-4dfc-96d6-02a49653f157,uses_ip,1.0
customer,01611c96-1748-4dc9-af1b-d2c53c73312a,ip_address,aee00a4c-daa5-4d79-938b-7a9d86e76e2b,uses_ip,1.0
customer,01611c96-1748-4dc9-af1b-d2c53c73312a,ip_address,f986c2f0-dee5-46d4-be51-14b3f41bc9eb,uses_ip,1.0
customer,01611c96-1748-4dc9-af1b-d2c53c73312a,payment_method,200c87a5-f6fd-45b8-abc6-b413af7a575a,uses_payment,1.0
customer,01611c96-1748-4dc9-af1b-d2c53c73312a,payment_method,3c99773e-a8dd-492f-9dff-4a008235b192,uses_payment,1.0
customer,01611c96-1748-4dc9-af1b-d2c53c73312a,payment_method,523d0e0e-7bfb-441d-a9a1-f92b6b1a5153,uses_payment,1.0
customer,01611c96-1748-4dc9-af1b-d2c53c73312a,payment_method,59b0e9c5-9e69-47ee-8f84-4ab727fe0887,uses_payment,1.0
customer,01611c96-1748-4dc9-af1b-d2c53c73312a,payment_method,bda9e385-c71e-4442-b0c5-20917b55617c,uses_payment,1.0
customer,01ba384e-8054-4580-9a64-5b0c8d5b34cd,device,68bfe5e6-3c5c-400f-ad18-d928bd739e1c,uses_device,1.0
customer,01ba384e-8054-4580-9a64-5b0c8d5b34cd,device,9aa75522-01fb-48e0-8208-40965bf2a237,uses_device,1.0
customer,01ba384e-8054-4580-9a64-5b0c8d5b34cd,device,b08bfb2e-7ff0-414d-ae1f-463aa49687c4,uses_device,1.0
customer,01ba384e-8054-4580-9a64-5b0c8d5b34cd,ip_address,081d5b54-c0df-4a71-84ac-190f26348216,uses_ip,1.0
customer,01ba384e-8054-4580-9a64-5b0c8d5b34cd,ip_address,4f9e8b17-7691-474c-a6d8-089e3b44e13f,uses_ip,1.0
customer,01ba384e-8054-4580-9a64-5b0c8d5b34cd,ip_address,a198f6a9-63df-48d6-8b76-a85ee3fd852a,uses_ip,1.0
customer,01ba384e-8054-4580-9a64-5b0c8d5b34cd,ip_address,ca9e3de9-ffd3-4d0d-8cb4-9bf6719d32d0,uses_ip,1.0
customer,01ba384e-8054-4580-9a64-5b0c8d5b34cd,ip_address,e62cdec7-93f6-4d27-b9b5-431cc6c65cf5,uses_ip,1.0
customer,01ba384e-8054-4580-9a64-5b0c8d5b34cd,ip_address,fc6798a9-0034-4199-ba23-ddefc44b010a,uses_ip,1.0
customer,01ba384e-8054-4580-9a64-5b0c8d5b34cd,payment_method,3994f6cf-c622-4d7c-ab6c-4899d685ab9c,uses_payment,1.0
customer,021b8862-818c-45c9-bfe2-5a245d3d3498,device,10cdffcf-07d2-4232-a995-289f98f6bd66,uses_device,1.0
customer,021b8862-818c-45c9-bfe2-5a245d3d3498,device,21467642-2af0-4aae-9aea-56265a4e7da6,uses_device,1.0
customer,021b8862-818c-45c9-bfe2-5a245d3d3498,device,acd5994a-a5b5-4ed4-bbfb-fe6adba2b24d,uses_device,1.0
customer,021b8862-818c-45c9-bfe2-5a245d3d3498,device,aeef909f-cf38-4407-878b-f9ac2af70563,uses_device,1.0
customer,021b8862-818c-45c9-bfe2-5a245d3d3498,device,c9430554-9ac5-4452-964e-095295306dc9,uses_device,1.0
customer,021b8862-818c-45c9-bfe2-5a245d3d3498,device,f7f167a8-e967-46fa-a23a-2c1a16bc770a,uses_device,1.0
customer,021b8862-818c-45c9-bfe2-5a245d3d3498,ip_address,002d2eb6-f076-423f-991a-b03f3e565cb8,uses_ip,1.0
customer,021b8862-818c-45c9-bfe2-5a245d3d3498,ip_address,22a202f6-f68d-4be7-9495-531e0e994c55,uses_ip,1.0
customer,021b8862-818c-45c9-bfe2-5a245d3d3498,ip_address,2ba26bc2-ee6f-46ac-aac4-643600a63cd3,uses_ip,1.0
customer,021b8862-818c-45c9-bfe2-5a245d3d3498,ip_address,3427dedf-00b6-4be3-a8fc-7aa1932137b6,uses_ip,1.0
customer,021b8862-818c-45c9-bfe2-5a245d3d3498,ip_address,3a4379b9-28ea-420e-8493-2b02a04c7e86,uses_ip,1.0
customer,021b8862-818c-45c9-bfe2-5a245d3d3498,ip_address,a0d5d758-9bae-42e5-ae92-97e734ff883e,uses_ip,1.0
customer,021b8862-818c-45c9-bfe2-5a245d3d3498,ip_address,a1e810c3-5024-4593-a968-ea4324830a49,uses_ip,1.0
customer,021b8862-818c-45c9-bfe2-5a245d3d3498,ip_address,d49f4715-113d-4103-8b73-33e412615978,uses_ip,1.0
customer,021b8862-818c-45c9-bfe2-5a245d3d3498,payment_method,21667d36-e722-46bd-83c5-78dc1569b1b6,uses_payment,1.0
customer,021b8862-818c-45c9-bfe2-5a245d3d3498,payment_method,37d23ecf-c67a-4878-9dca-32df4549878b,uses_payment,1.0
customer,021b8862-818c-45c9-bfe2-5a245d3d3498,payment_method,93d3fd78-3937-4999-838b-385033a33a69,uses_payment,1.0
customer,021b8862-818c-45c9-bfe2-5a245d3d3498,payment_method,c9f8720f-d7f8-4ecf-9491-1c982d8164ce,uses_payment,1.0
customer,0253f732-b00e-4bf4-bfca-fda78bf3f1b6,device,0253f6ae-9759-4d98-aa68-53f4ffc28429,uses_device,1.0
customer,0253f732-b00e-4bf4-bfca-fda78bf3f1b6,device,20a13dbd-cdba-494a-a28f-9ade59f87a57,uses_device,1.0
customer,0253f732-b00e-4bf4-bfca-fda78bf3f1b6,device,585a7f7c-fbf1-47e7-b6d2-0c5d72fb5de7,uses_device,1.0
customer,0253f732-b00e-4bf4-bfca-fda78bf3f1b6,device,6df71f04-9dd7-4905-8875-850ac92926f9,uses_device,1.0
customer,0253f732-b00e-4bf4-bfca-fda78bf3f1b6,ip_address,3140b52c-83db-4b38-9b0a-1e9bc14833e1,uses_ip,1.0
customer,0253f732-b00e-4bf4-bfca-fda78bf3f1b6,ip_address,d1b68b6d-c666-401d-a88b-58f51f427c01,uses_ip,1.0
customer,0253f732-b00e-4bf4-bfca-fda78bf3f1b6,payment_method,084a7e7c-c4c4-40f1-bfde-413941f3b995,uses_payment,1.0
customer,0253f732-b00e-4bf4-bfca-fda78bf3f1b6,payment_method,cfd04f9b-7470-46c7-9194-40120f3cbfb5,uses_payment,1.0
customer,027256b0-199b-4603-91a2-f4e4d7048d09,device,0ccae55a-ed8c-48d5-8aba-b9f427da264f,uses_device,1.0
customer,027256b0-199b-4603-91a2-f4e4d7048d09,device,4c368047-fc06-4938-a879-cdd69d4fae3d,uses_device,1.0
customer,027256b0-199b-4603-91a2-f4e4d7048d09,device,4d3e7d0a-d9c0-4f55-87ff-04f4b490bbbd,uses_device,1.0
customer,027256b0-199b-4603-91a2-f4e4d7048d09,device,8e9aa082-6b3e-44c9-91ae-2ad949d17234,uses_device,1.0
customer,027256b0-199b-4603-91a2-f4e4d7048d09,device,b610cd3a-a5ab-4fe4-bb6f-da8874decde6,uses_device,1.0
customer,027256b0-199b-4603-91a2-f4e4d7048d09,ip_address,01e8ec5e-e472-4cab-997a-25dfa2ea9989,uses_ip,1.0
customer,027256b0-199b-4603-91a2-f4e4d7048d09,ip_address,1ce9f30b-81a3-427b-8e78-f371bcedeb17,uses_ip,1.0
customer,027256b0-199b-4603-91a2-f4e4d7048d09,ip_address,5888f4b6-ca22-4343-a535-816499ea0b5a,uses_ip,1.0
customer,027256b0-199b-4603-91a2-f4e4d7048d09,ip_address,74d78dfc-7747-409c-9dc8-3d5cf17e1b22,uses_ip,1.0
customer,027256b0-199b-4603-91a2-f4e4d7048d09,ip_address,952a1083-804d-4446-a750-1adde273a798,uses_ip,1.0
customer,027256b0-199b-4603-91a2-f4e4d7048d09,ip_address,c57dc359-7a07-4b44-ad57-9a47f0f55c2f,uses_ip,1.0
customer,027256b0-199b-4603-91a2-f4e4d7048d09,ip_address,e018a5d8-1ab0-4cca-8761-f29d87220d65,uses_ip,1.0
customer,027256b0-199b-4603-91a2-f4e4d7048d09,ip_address,ef1fe93f-de25-4426-8057-be434e755e1a,uses_ip,1.0
customer,027256b0-199b-4603-91a2-f4e4d7048d09,payment_method,036cdd03-d212-4ef8-b809-0c1b273afe30,uses_payment,1.0
customer,027256b0-199b-4603-91a2-f4e4d7048d09,payment_method,160e7584-1ea7-4964-868a-eaef40463de1,uses_payment,1.0
customer,027256b0-199b-4603-91a2-f4e4d7048d09,payment_method,2ec711ac-e48d-478e-80ef-933e0254d7a3,uses_payment,1.0
customer,027256b0-199b-4603-91a2-f4e4d7048d09,payment_method,6264e1bc-d37e-4300-8d09-32fac2a6e016,uses_payment,1.0
customer,027256b0-199b-4603-91a2-f4e4d7048d09,payment_method,a452a5ac-ce13-4a51-bb47-4c85d9ab6a12,uses_payment,1.0
customer,028cb007-3aa7-40d6-a12f-6af57504c371,device,002ca49a-0a6f-4cf0-8eaa-97684e5de5e7,uses_device,1.0
customer,028cb007-3aa7-40d6-a12f-6af57504c371,device,506cfc60-bb53-47b0-99f9-ad0f25b942e9,uses_device,1.0
customer,028cb007-3aa7-40d6-a12f-6af57504c371,device,8385e4c8-b9b3-4575-8bae-5d07fa24f407,uses_device,1.0
customer,028cb007-3aa7-40d6-a12f-6af57504c371,ip_address,2c13fe35-a72f-4b35-8314-570c869e3a0f,uses_ip,1.0
customer,028cb007-3aa7-40d6-a12f-6af57504c371,ip_address,5006328c-8f0e-4a1a-a213-e229ab2d2009,uses_ip,1.0
customer,028cb007-3aa7-40d6-a12f-6af57504c371,ip_address,81d4daad-d1c0-4192-905a-8167ab708b84,uses_ip,1.0
customer,028cb007-3aa7-40d6-a12f-6af57504c371,ip_address,9ccdbb3f-cbe5-47a4-b304-c098d5061eaf,uses_ip,1.0
customer,028cb007-3aa7-40d6-a12f-6af57504c371,ip_address,f84426d8-1a6b-4714-bd87-5880b2b986c8,uses_ip,1.0
customer,028cb007-3aa7-40d6-a12f-6af57504c371,payment_method,5223d95d-168b-4aae-b921-2d731a30661b,uses_payment,1.0
customer,028cb007-3aa7-40d6-a12f-6af57504c371,payment_method,6de8d9c8-b297-4c91-a0e2-7655f9a8dae7,uses_payment,1.0
customer,02a940d8-32dc-426b-832d-104ada8b7dd4,device,16bb7f7e-383e-4939-b0b7-244178fdaf0b,uses_device,1.0
customer,02a940d8-32dc-426b-832d-104ada8b7dd4,device,239663e1-9368-4160-8649-5039d0283ad5,uses_device,1.0
customer,02a940d8-32dc-426b-832d-104ada8b7dd4,device,bea124fe-7c24-48cf-a2e0-0cf9d277d4d1,uses_device,1.0
customer,02a940d8-32dc-426b-832d-104ada8b7dd4,ip_address,587c53e4-5ab6-4d77-a4f1-4be730e26374,uses_ip,1.0
customer,02a940d8-32dc-426b-832d-104ada8b7dd4,ip_address,5899fd85-d0af-4109-a525-dded7254d797,uses_ip,1.0
customer,02a940d8-32dc-426b-832d-104ada8b7dd4,ip_address,7e571fc2-a2d0-409a-ad23-b03bbba2a375,uses_ip,1.0
customer,02a940d8-32dc-426b-832d-104ada8b7dd4,ip_address,a263cff2-7378-4d5a-bfdb-a09efc7cf852,uses_ip,1.0
customer,02a940d8-32dc-426b-832d-104ada8b7dd4,ip_address,fa574e81-af9e-4bf4-8a58-fa3b37efa1c8,uses_ip,1.0
customer,02a940d8-32dc-426b-832d-104ada8b7dd4,payment_method,4f71f894-4488-43eb-b76a-6ca9d4903dcd,uses_payment,1.0
customer,02a940d8-32dc-426b-832d-104ada8b7dd4,payment_method,56b92539-de23-4a8d-befc-fa656a8fa9f0,uses_payment,1.0
customer,02d29345-609f-4574-86d7-0740432aab0a,device,4f9874c6-eb1b-48bd-9fcd-6ef335722c03,uses_device,1.0
customer,02d29345-609f-4574-86d7-0740432aab0a,device,c43f402c-4424-4688-83b8-d44d50d8e4f3,uses_device,1.0
customer,02d29345-609f-4574-86d7-0740432aab0a,device,f4ab0642-8bb2-4f86-bf51-2f78b08ea834,uses_device,1.0
customer,02d29345-609f-4574-86d7-0740432aab0a,ip_address,41359c92-93ef-44d7-81cf-ead82b3f0608,uses_ip,1.0
customer,02d29345-609f-4574-86d7-0740432aab0a,ip_address,79b561bb-c36f-4247-a069-d19edb93401f,uses_ip,1.0
customer,02d29345-609f-4574-86d7-0740432aab0a,ip_address,9b7a6e02-58e4-4b36-9735-811c3bcc6537,uses_ip,1.0
customer,02d29345-609f-4574-86d7-0740432aab0a,ip_address,b712fd24-9711-491e-8867-0a467cefaede,uses_ip,1.0
customer,02d29345-609f-4574-86d7-0740432aab0a,payment_method,6264e1bc-d37e-4300-8d09-32fac2a6e016,uses_payment,1.0
customer,02d29345-609f-4574-86d7-0740432aab0a,payment_method,7ae92b61-764c-4c5b-8b8f-d67aee4aa275,uses_payment,1.0
customer,02d29345-609f-4574-86d7-0740432aab0a,payment_method,83f954e0-601e-40cb-8edb-4b8187339007,uses_payment,1.0
customer,02d29345-609f-4574-86d7-0740432aab0a,payment_method,c5163e5b-306d-4d54-993f-1786ce66377c,uses_payment,1.0
customer,02e4ddcd-6720-486a-9d93-a07a6ac6e8af,device,12a20867-b88a-40a6-9e82-3b839af3a8d6,uses_device,1.0
customer,02e4ddcd-6720-486a-9d93-a07a6ac6e8af,device,13d2ebc8-88ae-4863-9122-9a0c6c2b7df0,uses_device,1.0
customer,02e4ddcd-6720-486a-9d93-a07a6ac6e8af,device,21ed1731-fcf4-4148-9a0c-5ea69fd0b711,uses_device,1.0
customer,02e4ddcd-6720-486a-9d93-a07a6ac6e8af,device,296d32fe-036d-4bbb-a911-e4d7c88879f8,uses_device,1.0
customer,02e4ddcd-6720-486a-9d93-a07a6ac6e8af,device,8aa8f2b1-aed6-4f35-86d5-1f599be9d1d5,uses_device,1.0
customer,02e4ddcd-6720-486a-9d93-a07a6ac6e8af,ip_address,1fe2d8b0-9bff-4927-bd90-d322725dfb5f,uses_ip,1.0
customer,02e4ddcd-6720-486a-9d93-a07a6ac6e8af,ip_address,416004c3-5cff-4fb7-88f0-c7b7a677ea5f,uses_ip,1.0
customer,02e4ddcd-6720-486a-9d93-a07a6ac6e8af,ip_address,895df970-41ae-49c2-a77f-03b537f8fb82,uses_ip,1.0
customer,02e4ddcd-6720-486a-9d93-a07a6ac6e8af,ip_address,b420eadd-4a85-4729-96db-3f9d8ef21c07,uses_ip,1.0
customer,02e4ddcd-6720-486a-9d93-a07a6ac6e8af,payment_method,4e4b2d7f-31de-43ab-ac96-f9db1b0ebd28,uses_payment,1.0
customer,02e4ddcd-6720-486a-9d93-a07a6ac6e8af,payment_method,bbcd043b-da44-40fd-8a86-acd02d5f9471,uses_payment,1.0
customer,02f8d565-1984-4e08-ab42-fdbec861ab76,device,3dc4dc0f-1b91-4a9f-872b-ffd7fd22fbf6,uses_device,1.0
customer,02f8d565-1984-4e08-ab42-fdbec861ab76,device,b76db7dd-13c3-4875-a94c-0b4159896657,uses_device,1.0
customer,02f8d565-1984-4e08-ab42-fdbec861ab76,device,eb0cfede-312d-4939-be0f-122acb8f3feb,uses_device,1.0
customer,02f8d565-1984-4e08-ab42-fdbec861ab76,ip_address,5e3236ec-9b3f-47dd-9be4-7f32fe6ff924,uses_ip,1.0
customer,02f8d565-1984-4e08-ab42-fdbec861ab76,ip_address,61ecb7a3-162a-4501-92ed-a7662aa901a7,uses_ip,1.0
customer,02f8d565-1984-4e08-ab42-fdbec861ab76,ip_address,91a9284d-29db-488e-9622-8fb7bb794a2c,uses_ip,1.0
customer,02f8d565-1984-4e08-ab42-fdbec861ab76,ip_address,e9965ba3-02e2-4597-9202-8b6836f7e27c,uses_ip,1.0
customer,02f8d565-1984-4e08-ab42-fdbec861ab76,payment_method,73b51ef6-2cd4-4f17-96c1-25ae9e9cb2f6,uses_payment,1.0
customer,02f8d565-1984-4e08-ab42-fdbec861ab76,payment_method,b651229a-abed-4d73-9fc4-4d9a335d0f0e,uses_payment,1.0
customer,032d5b15-253d-4b0a-a9c3-d8ef8c765efc,device,005edbef-7c3d-4760-bf32-9a0683120344,uses_device,1.0
customer,032d5b15-253d-4b0a-a9c3-d8ef8c765efc,device,0d8f8e7b-ae68-4283-ab77-045fb7b5c332,uses_device,1.0
customer,032d5b15-253d-4b0a-a9c3-d8ef8c765efc,device,585f2b5b-b722-44d5-9a6d-8d4e65694bf9,uses_device,1.0
customer,032d5b15-253d-4b0a-a9c3-d8ef8c765efc,ip_address,4db5debb-6e98-46ff-aa5a-be3a2b93f78d,uses_ip,1.0
customer,032d5b15-253d-4b0a-a9c3-d8ef8c765efc,ip_address,a652e8a6-4bfa-42ff-9131-50542d34ab5f,uses_ip,1.0
customer,032d5b15-253d-4b0a-a9c3-d8ef8c765efc,payment_method,2ccf24a8-c7b6-4afd-87b6-b25111a0577a,uses_payment,1.0
customer,032d5b15-253d-4b0a-a9c3-d8ef8c765efc,payment_method,dfdc1432-a351-4751-acb9-333510ae88be,uses_payment,1.0
customer,032d5b15-253d-4b0a-a9c3-d8ef8c765efc,payment_method,f6d71699-d5ff-4303-af30-eda7743141d2,uses_payment,1.0
customer,0335e9e2-dee1-4cb0-bdaa-ee3dd8d4f0df,device,95ba4e18-f73f-4078-83ed-a856a38d908a,uses_device,1.0
customer,0335e9e2-dee1-4cb0-bdaa-ee3dd8d4f0df,device,b361b27c-11e3-4a4f-886c-2133b0ee6a6f,uses_device,1.0
customer,0335e9e2-dee1-4cb0-bdaa-ee3dd8d4f0df,ip_address,1e574bd4-faef-4acc-b324-6fcdd9cb6ae5,uses_ip,1.0
customer,0335e9e2-dee1-4cb0-bdaa-ee3dd8d4f0df,ip_address,20a51c5d-eb37-402f-9937-e64560ddd492,uses_ip,1.0
customer,0335e9e2-dee1-4cb0-bdaa-ee3dd8d4f0df,ip_address,701e8b6c-db94-414e-aa0b-5be56b1dd6bb,uses_ip,1.0
customer,0335e9e2-dee1-4cb0-bdaa-ee3dd8d4f0df,ip_address,a90151c9-db98-4709-86bb-819f239de5e9,uses_ip,1.0
customer,0335e9e2-dee1-4cb0-bdaa-ee3dd8d4f0df,ip_address,b5f02013-7ee6-443c-b2e5-c2434e386325,uses_ip,1.0
customer,0335e9e2-dee1-4cb0-bdaa-ee3dd8d4f0df,payment_method,01331153-601c-490d-b158-e91194a74de1,uses_payment,1.0
customer,0335e9e2-dee1-4cb0-bdaa-ee3dd8d4f0df,payment_method,0b3fe0b6-36b4-4b5a-b06d-8a16a1843b75,uses_payment,1.0
customer,0335e9e2-dee1-4cb0-bdaa-ee3dd8d4f0df,payment_method,217415f1-f94c-4f78-b9ea-21584944d0cd,uses_payment,1.0
customer,0335e9e2-dee1-4cb0-bdaa-ee3dd8d4f0df,payment_method,4e8f0554-5e59-4e97-9d57-a1e22d80bb54,uses_payment,1.0
