transaction_id,merchant_id,customer_id,device_id,ip_id,pm_id,amount,currency,status,payment_method_type,created_at,is_abuse_ring,ring_id,is_fraudulent
17358ae3-bb0f-407d-934a-c0ab6747ebcc,7db5c50a-5c02-4939-856f-bb8c026eaa10,35b164d0-73ac-4bbc-9990-a2f324eb7c5b,3ba1c957-9ec7-4b88-a9fa-5cbbe823b92a,8cc5da41-32b4-49b2-b21b-88f19d28cb94,752e58be-3deb-422d-b509-611a137e1902,399.08,INR,captured,card,2026-06-20 18:56:00,False,-1,False
abb1a9cc-57a9-4b87-a996-a78f65b076c0,68ec4ee4-0eca-488c-b4b4-185dcc6b7329,cd62e916-ba87-413e-a1f2-0539b23329f6,b4404ab1-b335-4a5c-a97f-67e7a3351cb4,cdb2af01-21d7-4876-a766-be1c11416b9f,1a0a9837-ff55-42fe-b0fe-cac706adb75e,360.71,INR,captured,upi,2026-05-09 15:17:00,False,-1,False
b9c5819a-ce90-4ab7-85a8-4456fdc88cbf,498d1792-a0c7-4fdf-98cc-7c3fc262e451,c18fb3e8-d2ab-4bcb-b009-d4e7d0d10c2b,ed628906-b579-4b5a-9925-31b4f8ea9189,5aa92ce7-0844-40ab-94ce-9aee2f66de3d,6fa164ed-59e6-44c7-98e4-f4b709fb7a7e,285.62,INR,captured,card,2026-05-21 13:12:00,False,-1,False
41cc32a9-03a5-40b9-8398-82c44fe5801d,ccb3156b-7143-42a3-841a-e74cc0013638,d548aeac-1863-4421-8409-c13d313d9385,0d7912da-eca2-4114-b5f5-044f8f6ca280,564f8d32-1d84-436a-b359-14e3d73d1153,79b55138-1c0d-43b5-a388-a96111c2dce9,1374.63,INR,captured,card,2026-06-23 10:21:00,False,-1,False
3864f87d-35fa-4d1b-8c0f-4d0f7a0fcbf9,9bae5d63-fcab-4da4-902b-e3a1f43d596f,ead6de64-bfe3-4d8b-9026-324954a6153c,f60c8380-ab65-435c-956a-cd135862e8e0,40840de6-a033-48fb-b194-07d3b6a70f20,41becdad-6dba-41d3-a744-053b3ab22080,62.41,INR,captured,wallet,2026-06-11 18:48:00,False,-1,False
b52a511a-e34f-4628-a4f4-d638340333fa,0816ddb7-0a24-49e6-8c0c-1096b189c746,06401af0-d694-43f2-a8db-f03455f018e6,6998a2ee-fd47-47ed-9290-2fc8a90c3bb9,3a1b272d-f563-44b0-9c7a-7a63d04331b8,d2374ca9-7f4b-4dbe-b554-0a1c1e0bd901,2026.23,INR,captured,card,2026-06-10 11:07:00,False,-1,True
b9ef3588-6904-4417-82d5-aeebd0110d1b,ccb3156b-7143-42a3-841a-e74cc0013638,bc2aeffc-dff2-415c-b443-6383e5fc489d,b360c127-8d98-4b43-81f7-eb1f50a7d863,2fb0559d-ea95-4afe-968a-4886e9fa4d48,70d1684f-e0ad-4aa9-a458-1a0cd302b0f0,2692.18,INR,captured,netbanking,2026-05-27 10:37:00,False,-1,False
be276a42-43a3-43a8-8ffb-162f75826a88,bfba3b1d-d004-4e58-8c3f-0188ac45a796,484184e5-a9d8-493d-a820-56478873ae9f,5c7faedf-c7ce-405c-94ba-60897cfebcc5,c74c5876-7277-40da-bfd4-ef4a0b50c026,b84460be-27c9-4e28-ab88-f73c75ef8507,1014.38,INR,captured,netbanking,2026-06-19 12:04:00,False,-1,False
a6be9221-bc0a-4485-8248-2e3cbb0abeaf,498d1792-a0c7-4fdf-98cc-7c3fc262e451,df4cfdb3-b47a-4cf1-8d22-2fc7d9a66c44,4419f5d0-1a46-4e04-9eca-da56b231a295,ddeae343-3a31-4afb-ae30-ece0f472f0de,0a85c0cb-f515-4770-bfd2-2aa757b17b1f,479.77,INR,captured,upi,2026-05-21 04:49:00,False,-1,False
2ac893b0-37f7-4f25-8c2d-112426f3f42d,bfba3b1d-d004-4e58-8c3f-0188ac45a796,bc805594-cf6f-49a6-ab14-220099fc4578,e48624bb-56d9-45c9-9855-bb43ebac225a,c4936b50-72ac-4b86-8981-bbb2c7042cd8,3d0f37de-b375-435c-ae6d-c866c0a596e0,1262.51,INR,captured,card,2026-06-23 11:04:00,False,-1,False
73f6f685-7f45-44b9-80e6-5ea430daab70,5b19305c-e7e0-4687-acab-fc073d2a9eee,e61ba3fc-47f4-4d0e-a194-5cb72c63ecf1,335f2e62-1811-4d54-a39e-32339b370a23,fc16f87a-63aa-4b0a-ae94-f81aed3d0d2a,2130cb9b-b289-48bc-ab83-e8916a0c4fcf,336.82,INR,captured,card,2026-05-16 12:17:00,False,-1,False
cedf9d47-6009-4354-8d04-4c087a1106f0,7db5c50a-5c02-4939-856f-bb8c026eaa10,4b4708eb-f18b-47c1-9b2a-74c569e76b20,8bc7e250-8381-44c5-bba4-3b6565e32e2c,500170d8-0620-4a17-aed1-20ac56858f61,d02580d4-8d87-434e-ba92-974aad6b9a4e,6112.9,INR,captured,upi,2026-05-24 13:48:00,False,-1,False
8396a9ab-009c-4570-a044-cd0ec9166331,498d1792-a0c7-4fdf-98cc-7c3fc262e451,0c63bb3b-4da2-4314-a3a0-86786d01dc83,71b6228e-9256-4d58-a1b1-987eca073ae7,4f4360a5-40ac-4bfd-847a-f3bcc62f6c09,a3771bf0-fd62-478f-bc8d-66efc9ca315f,1076.95,INR,captured,card,2026-06-03 16:31:00,False,-1,False
4a4add72-8889-4c3b-a755-8a4a8f821e9b,295d76e0-01d0-4482-8598-bc0096b735e4,8ab0f95d-c0fe-44a9-b309-263d70b5aa36,6928f928-d60c-4cc0-b386-4a30b42d0675,bb6514d4-c403-4677-8e0f-a7c0c94e21f9,bfc1e06a-7216-46ea-88de-f04b04ba7891,633.43,INR,captured,upi,2026-06-22 15:16:00,False,-1,False
974cf64e-582c-4306-b420-84a92d1a2c58,0816ddb7-0a24-49e6-8c0c-1096b189c746,58fd9874-0e15-4fdb-957f-eafba5eefdd5,ea126fa1-5c91-4b67-9d31-be58599fb487,1505fa2b-c181-4238-8386-d90fc9fa5dda,ed4e6d2c-d178-4978-97ed-0533048c653e,456.8,INR,captured,upi,2026-05-26 16:03:00,False,-1,False
8ddfa134-44d5-47e4-905c-664e400f31e5,0816ddb7-0a24-49e6-8c0c-1096b189c746,453b1231-909d-43c1-96aa-312145b92903,499b8f94-0af3-45cf-93c8-55bd660c7505,44071302-b0be-41a1-9e7a-92e7ae614700,adef8f5b-667e-478d-bd3a-8613139fb3bf,4832.15,INR,captured,card,2026-05-24 08:12:00,False,-1,False
d7a6e3b9-49a4-4a85-a015-65ddc636759e,f5d91d50-ca67-4a68-aedd-8da3c715f30c,2477aa52-3057-4a0a-b36a-8eecf6c118d7,4e7a6412-4390-4a23-b1dd-9f40595254cc,4934eac3-f2b6-4eae-8d21-95e031ed0126,5ea24466-9fbd-4608-b8ca-fe8bf3e614cb,481.19,INR,captured,netbanking,2026-05-11 10:20:00,False,-1,False
d142f9a4-4768-4078-8275-5cb6cba6afd4,68ec4ee4-0eca-488c-b4b4-185dcc6b7329,afc30077-75df-46f7-b366-1e8cc1603e56,28e74708-5578-40cf-a999-138ba609d7df,41ea178c-5724-4600-b05e-afeccb8ea495,4ed6f5f0-f9b8-4639-805e-d3a2e0e85e82,188.9,INR,captured,netbanking,2026-06-12 09:29:00,False,-1,False
ca2a9e94-be28-4503-bc9a-f821b6ebe460,9bae5d63-fcab-4da4-902b-e3a1f43d596f,c9b7bd76-6e8f-420b-becd-53f660bffe70,e35bb359-32ff-422a-96ce-6bb58c081569,3d5992b1-0880-4a82-a46a-08acff394896,81ea181b-4ad8-4c7a-93f4-c8bea9f6817f,932.25,INR,failed,upi,2026-06-23 12:04:00,False,-1,False
a20904ca-b011-4ec5-88f6-dd9f00c621cc,0816ddb7-0a24-49e6-8c0c-1096b189c746,40ec4194-db23-4df5-9f44-eb9c04cf81ac,fa1c6dfd-00df-458e-9843-896237141a0c,aef68a1e-450c-4e85-87d9-ceda1727b51e,267ca720-a5b0-43c5-86eb-524b29069619,1436.18,INR,captured,card,2026-06-21 11:33:00,False,-1,False
34bc1a90-6529-4cd7-8053-11aea17c4924,7db5c50a-5c02-4939-856f-bb8c026eaa10,98f05803-dae6-443f-ae7d-23f8417437cf,c5d0310e-d743-4db5-9297-6b9cc511518d,483a038e-e0d4-427c-9206-8a66b7763efd,ecd94766-7162-4d69-a93b-5024769bf74d,189.52,INR,captured,card,2026-06-27 07:39:00,False,-1,False
a1021b3d-7d26-4841-a64c-37f83433ce4e,ccb3156b-7143-42a3-841a-e74cc0013638,54ad0e93-3665-45bb-883c-c3fd47474b6a,e47401b2-92de-41cb-a668-393ab391a4c1,42d04de3-9e18-4b59-a4b2-7482bb4a1f1b,c33c82da-f0e4-4255-979f-a5f1f590e5c8,340.16,INR,captured,card,2026-05-12 11:57:00,False,-1,False
46fd13f1-eba9-406c-a2d3-8aa08d94763f,5b19305c-e7e0-4687-acab-fc073d2a9eee,ea797be7-be6b-43c9-90e7-2402c128ddb8,b2240a98-236d-4433-b9be-b7365f3a6efe,43e66909-4135-4db0-90fe-2ca7e5bd6bb3,8c0688ac-59be-4b83-b692-cc1ca4a8153f,543.0,INR,captured,card,2026-05-14 14:10:00,True,4,True
ca3cde00-3aa7-4fb8-89ff-31a0687b147f,9bae5d63-fcab-4da4-902b-e3a1f43d596f,cd0336a6-d0c5-40fb-82ce-cbc6acc019cc,c4ba89dd-ac4b-4ab4-841f-e36469126ddb,93ef13fe-c544-47af-93e3-b372ca45f3b2,f7b72b13-f2e4-474d-8149-95d4114e2cf0,485.8,INR,captured,upi,2026-06-07 10:59:00,False,-1,False
98f1c112-4118-4f2a-9835-14d4a208a138,0816ddb7-0a24-49e6-8c0c-1096b189c746,7e285917-3436-43f0-9225-7694d88ad9cd,86e3daa7-5218-49f6-a6ae-f55facf74d60,d6bdf980-2ad8-4aab-b848-783eaeec88e1,c7da7820-0e0d-4fb9-aee1-a14f1f88bdf5,524.56,INR,captured,card,2026-05-08 14:58:00,False,-1,False
05da3527-c9ac-48ae-b8b1-53c3b58736ca,7db5c50a-5c02-4939-856f-bb8c026eaa10,6d243be5-2043-4984-9d24-bd230c0c72c7,69b754e1-bc5c-4361-81c0-1a0dd89c9e43,2a4d38c3-1aa6-4634-9f16-dc67b35f9589,6f4dd461-ba17-4ee4-9740-6a58bce64341,1590.23,INR,captured,card,2026-05-04 19:38:00,False,-1,False
82a79021-1dbe-453c-893f-d846ed1207a9,9bae5d63-fcab-4da4-902b-e3a1f43d596f,b62307e5-02cc-4308-935c-3e59d317acfe,e7bb114b-61d7-487d-8320-902b0123bd22,35f56c0b-be16-4480-8521-3be53e2307f8,68e5694e-a2d2-4549-94ff-5ca75f8ba71b,3119.07,INR,captured,upi,2026-05-16 10:20:00,False,-1,False
184ee862-8885-49e5-8ceb-830cbd34c2dd,0816ddb7-0a24-49e6-8c0c-1096b189c746,8ec14e65-59d6-46cd-9a70-bc2bf753e385,0bee4ffa-7df8-460c-bf02-f0827f449ae7,5ea025d5-53fd-4c61-9e4b-3c9d235aa297,640cee31-1c97-40e1-bf35-c02e20008bf7,158.91,INR,captured,upi,2026-06-25 10:35:00,False,-1,False
1ece0397-0a7d-4353-856d-7278015a44bb,f5d91d50-ca67-4a68-aedd-8da3c715f30c,7caa7894-3806-4edc-948c-6abcb0382006,470901c6-4e22-4928-a502-efac2f284b46,e20fc20b-c85c-4863-b3d9-53cf6c45969a,58c5aff4-09c6-4283-a219-dea95b103cfd,4064.45,INR,captured,upi,2026-06-12 13:25:00,False,-1,False
f2b5b159-6b5a-4b90-a94a-7997ea54a10a,ccb3156b-7143-42a3-841a-e74cc0013638,2df6144d-be65-47b9-b211-935e9e14177e,91252ed8-b16d-42fd-a476-f821b7da9af9,385053a7-30d5-44d4-895d-e17ed920d88f,f3d9adbc-989b-4863-b4c5-27cf4581fb24,564.42,INR,captured,upi,2026-05-20 08:17:00,False,-1,False
628d424c-fd24-4239-bddd-bf49652620e0,7db5c50a-5c02-4939-856f-bb8c026eaa10,61be35e2-163a-45af-858f-2931324a0375,ca9b9341-0fd7-46b4-958d-6bebe20090b9,e6b1ac65-d23d-4ff1-8708-20fef5159397,65617e7c-ba44-4489-bfc7-1a26ad43795b,208.37,INR,captured,card,2026-06-20 06:49:00,False,-1,False
3c3060c6-3e97-4b15-8a62-db3d7daaa72f,68ec4ee4-0eca-488c-b4b4-185dcc6b7329,c7c45694-b4eb-4203-9d21-270fc299f4f3,fef9d251-b459-4800-8763-e4c515151d4a,9ea8cd2e-1203-4e88-bc20-21c002efb029,00750fac-e0a1-4df4-888e-1d1a4e210fc5,510.38,INR,captured,card,2026-05-16 04:21:00,False,-1,False
1c94053e-f2ce-47d4-bad9-fa3b6019066b,0816ddb7-0a24-49e6-8c0c-1096b189c746,2a5839a9-37ac-496c-86ec-3ae07ee0f208,abab4f82-dcae-44b2-9d71-d8a2b61b0940,52c711bb-5504-4270-8788-ed06de872cc1,af5d3385-e79d-4117-81d5-596d794c3cf5,144.06,INR,captured,netbanking,2026-05-07 16:10:00,False,-1,False
fcab4b83-369f-4ea3-bb76-d327447a0fff,0816ddb7-0a24-49e6-8c0c-1096b189c746,fd1f922b-462b-4aef-8d2c-6d13f9269b37,4f1969c0-d9d9-4d7b-9394-682fb67f09a3,6f7199f3-fcdf-4509-9df8-04f8d40acfd7,972adf47-9525-46db-8b11-eaca387eef4c,19080.44,INR,captured,upi,2026-06-27 13:34:00,False,-1,False
725f4d94-7658-46e9-b0f9-ab7b1b680acc,ccb3156b-7143-42a3-841a-e74cc0013638,a459f16f-43b2-45b9-9a6f-4ef2a6bef367,6c85ddf9-80e2-41e2-8540-4b6c9103ff89,78a25b72-a946-4198-8855-cd79cfa90449,8b7c597f-ef8d-4f99-8403-3c4f7284ffe3,33.53,INR,captured,upi,2026-06-20 11:23:00,False,-1,False
56f2612c-64f7-44b5-b823-d654bf979122,498d1792-a0c7-4fdf-98cc-7c3fc262e451,92aff22d-3eae-4a18-bb32-e896632f5881,d7f78b29-076f-4953-a5ca-032eab5bdf2a,19744ae2-9524-468e-ad9f-cc37fdf95de4,2e404bbd-cf87-4e9d-ac0d-bb9665b0813a,715.6,INR,captured,netbanking,2026-05-20 06:31:00,False,-1,False
18c14d84-3311-45ac-9caa-db59fd21c05f,ccb3156b-7143-42a3-841a-e74cc0013638,fa5eee89-1e8a-4cb3-9d69-1a9a878b8d2c,8768b95e-7b98-487e-a7a0-bcbc3b957cdb,392801ff-efef-4045-ad84-bd1a3682e49b,8f24fbe9-56d3-45f3-b4a6-e3e26bb4eb7d,852.42,INR,captured,card,2026-05-05 10:30:00,False,-1,False
743c6808-3f75-4fa0-9ed3-e3331dba8a54,5b19305c-e7e0-4687-acab-fc073d2a9eee,f20f43c3-2387-477a-beb3-7ef60b1857fc,42a264f8-bddc-449e-9ba2-761b9ad0844d,d7ba288f-bcb3-44ee-8aec-2cb94dfbcf7d,f7b72b13-f2e4-474d-8149-95d4114e2cf0,3807.37,INR,captured,upi,2026-06-01 11:01:00,False,-1,False
b0e09f07-5c66-4be5-848a-9f55488e044c,0816ddb7-0a24-49e6-8c0c-1096b189c746,2452e7eb-5afb-4bff-ac02-307497db6242,727f0e0f-1b7f-44ff-99c2-9c99b4300f56,7b208516-a1ee-47ef-9441-a757baaf9e72,22c7df57-9872-4eed-8d71-02198870ea70,747.92,INR,captured,card,2026-05-26 14:04:00,False,-1,False
219546bc-308f-42a5-9dde-2b79cdaada8f,0816ddb7-0a24-49e6-8c0c-1096b189c746,2f696b70-0728-4210-83b9-98381269a3c4,3625f2c2-e4cf-48a8-b3f7-35b692dcb850,afa37d92-31d7-42c1-b4fb-cb5f100e81e9,aed22f0b-97ec-4779-a174-1b63a2ed4621,555.52,INR,captured,card,2026-05-18 07:03:00,False,-1,False
fdf53593-4a10-480a-acb9-b62a1d80ded0,68ec4ee4-0eca-488c-b4b4-185dcc6b7329,ba9ede64-1414-4db1-aca6-33369f382ad3,3191677e-374c-4afa-bbc2-57974022f07b,28c3e8eb-c4d6-46f1-ae9c-6abda791ebde,fdb68287-0f37-4aa1-a4f3-b31c3234fe9e,387.24,INR,captured,upi,2026-05-07 19:04:00,False,-1,True
79826a0c-a960-4ba0-9401-3556f729de43,7db5c50a-5c02-4939-856f-bb8c026eaa10,1a0f40f2-49f0-437b-83c7-05f60e8d86e5,82d2aeb9-d839-4c96-8e02-c78e1c88b15d,8aa11990-ed66-497b-b802-da9f2ae8c067,046c9e57-a646-4048-9b36-e949d9f7e6a0,1382.47,INR,captured,upi,2026-05-23 11:29:00,False,-1,False
a56e78ac-2263-415d-a9cb-2ccb49d96928,295d76e0-01d0-4482-8598-bc0096b735e4,322c5709-a79a-4744-a6b0-a2d867d616cf,8b3ef770-4153-445a-a5ec-b46f2f983995,624b627d-e50e-4606-bdb2-4dac8a4263d0,ee205b61-9817-406d-aac1-efa7aef53285,286.31,INR,captured,upi,2026-05-07 07:12:00,False,-1,False
05d33468-fb3a-4cb5-83e6-b77ced48a9fb,bfba3b1d-d004-4e58-8c3f-0188ac45a796,16bb8d48-df6b-42fb-9d6a-824451d98b0a,b9921cab-b353-4fff-bd47-748eb470b709,4f1433a1-30e2-4824-8b9c-1dc5433b3029,855bf66d-48fc-4399-b494-09745d0a9338,2532.0,INR,captured,netbanking,2026-05-23 01:38:00,True,5,True
a8c90728-4cc6-4fa6-8fb2-39e569f45c33,ccb3156b-7143-42a3-841a-e74cc0013638,ad467855-dc96-42d6-b59d-479424f99b26,02ac4ed5-9344-4581-96cc-fdfc385abe43,1494bdd0-290c-47b4-ad13-f9b876354efd,e6634e38-9a94-49b5-89f4-eef9f2362a88,86.13,INR,captured,upi,2026-05-09 08:43:00,False,-1,False
14c56f7e-0c4b-44ca-83d9-fe6b9822237b,68ec4ee4-0eca-488c-b4b4-185dcc6b7329,96611abc-45d0-401a-a2a7-df490ef11ef2,dd16bd8f-65c6-48b8-9d0d-612c4c8cf718,d6799c1d-959e-4b3a-85fb-89600eba178c,3a3faf43-e968-46ff-8d51-88a2803d832e,2119.1,INR,captured,upi,2026-05-21 08:04:00,False,-1,False
a68905b6-ce57-4994-86ec-582f74300d14,498d1792-a0c7-4fdf-98cc-7c3fc262e451,eefbd8ce-c3f9-48de-9356-60d49aa359b8,1d98e129-b21f-4173-9e68-eafa9b4056cf,1634a9c2-fbcf-43f7-aea4-8d2b81fe3732,798de380-7e1a-47bc-aea5-8ac7a205bb39,294.11,INR,captured,wallet,2026-06-07 15:11:00,False,-1,False
e9db3b12-22dc-4e4a-84e0-60131bc761d0,bfba3b1d-d004-4e58-8c3f-0188ac45a796,245ef841-a32b-480a-a8ce-3b1df42e91e2,2a329b71-6590-4905-8c1b-263110f6e4d0,669684d0-2311-47b3-b91a-d9c36963374c,8e034948-96fa-41ee-8000-9a461de7e641,1211.27,INR,captured,card,2026-06-08 10:36:00,False,-1,False
2a78cd20-4537-419a-a076-1bc11f4beabe,295d76e0-01d0-4482-8598-bc0096b735e4,088452e8-d73d-4167-a73a-cddcb79200d2,03c3aed7-b0ad-4057-8d5d-815bd6772c52,72772d55-d361-4580-bca3-ee8d346057d8,cc8b2f72-548c-4786-9520-7dec1b3644ef,65.93,INR,captured,netbanking,2026-05-09 11:20:00,False,-1,False
a428f612-d991-4d91-9ee2-70c7c27d51b8,9bae5d63-fcab-4da4-902b-e3a1f43d596f,b4654660-d868-40ca-8ef2-fc31fa323026,0c942af1-6291-439d-b7bf-157cfbf258a0,ea4c3a65-9737-41fb-b21d-dd055af9c9cd,e70fc3e1-774b-4c39-a30e-0af8bb0a1c11,186.55,INR,captured,card,2026-05-06 13:13:00,False,-1,False
a839259d-8630-474b-9610-06e645cf6a67,bfba3b1d-d004-4e58-8c3f-0188ac45a796,660f7b8e-2cd7-40d8-93a9-a9ebea8e7aa5,f9b80e58-a7bd-4d49-88fe-bb29d4dbde6d,4670b4e1-f5ca-4ad5-9398-9e5417cc3c8f,22c7df57-9872-4eed-8d71-02198870ea70,1079.47,INR,captured,card,2026-06-24 10:59:00,False,-1,False
8cf73213-f8d9-497f-905e-ec45f3f66844,0816ddb7-0a24-49e6-8c0c-1096b189c746,5f08b33f-5114-4b31-9c57-8edc55f13405,29e42b8e-7815-4496-9fb6-b76bc8787cfd,05cca29d-5724-4312-872f-ca82af769a3e,f73cba87-fae8-4010-8538-358fd749f881,355.39,INR,captured,upi,2026-06-15 18:15:00,False,-1,False
23de8011-5f24-4703-ab6d-cb30bf1a6712,295d76e0-01d0-4482-8598-bc0096b735e4,f785f106-f8cd-42b8-9c9c-ead78ff3d723,ed65c5ec-807e-4710-8f67-257ef1dbf234,6b5c7d62-ded9-4232-8935-7fbfe0d0f60f,86886107-5c88-40bc-ab8c-1054cfe1f660,499.65,INR,captured,wallet,2026-06-02 19:24:00,False,-1,False
43bb1bea-551b-4722-a40a-76dd8207b858,bfba3b1d-d004-4e58-8c3f-0188ac45a796,2c860f7d-ee63-43f2-80dd-11c6d681d7e6,36cbe0eb-a16f-4e96-bf27-8414528a91e7,e192153c-f926-4afa-b071-38f354372b25,8437767d-39ac-470c-b14f-de678005eae3,331.62,INR,captured,upi,2026-06-22 07:00:00,False,-1,False
975c3b4f-68f4-4811-bcd9-d97c6db4f6e5,5b19305c-e7e0-4687-acab-fc073d2a9eee,89606650-33bf-42db-8788-3570185605f7,a76787ec-cedd-4679-a200-7771f3d5d35f,f3687c9e-5b1a-4308-b269-8fe25bcc620f,69c35221-7bf9-4826-a126-005df9b3bfa2,195.98,INR,captured,wallet,2026-06-21 09:30:00,False,-1,False
37b4746e-6bcf-46c1-8795-6af8c950c7ac,0816ddb7-0a24-49e6-8c0c-1096b189c746,4efbe41c-f35a-4c2d-952a-85e8cf08b4f1,0fa1a54d-f6b1-4bd2-b9d1-e08c78600ce4,d3717cd1-1308-4407-a2c3-b14caa70c3dc,6fb7861d-6103-4284-a486-a8adfa86cc81,914.36,INR,captured,upi,2026-05-26 06:36:00,False,-1,False
84a27ac3-4e4e-4bc1-b8b8-e6351cf82261,295d76e0-01d0-4482-8598-bc0096b735e4,b28762e7-7201-405a-9f50-70023d540178,ed3ee391-c31f-49fc-86e2-ab838d9e6d4e,cad8918d-abb9-4d96-b93c-c8c9f7b9eea6,69990f82-f8a4-4212-b524-b401e54cea0e,1019.21,INR,captured,card,2026-06-25 10:24:00,False,-1,False
2f885adc-d4d9-4e5d-9c15-5a628082cd2e,5b19305c-e7e0-4687-acab-fc073d2a9eee,ba5466bf-8c37-4243-82e6-bfad9bf6a463,caf577a6-a5ad-4ceb-b8b3-a4501f9f6f19,199aa261-19dd-4d47-bdfb-52fd89d6bf2a,e4255ee6-93a7-4b4d-8bd2-eeb1e4776b25,3223.0,INR,captured,upi,2026-06-04 07:35:00,False,-1,False
b51fcad0-8ad4-4a96-9da9-ec615f9529d6,0816ddb7-0a24-49e6-8c0c-1096b189c746,db318818-daf5-4682-b1d8-9cee3ddb203f,6b8f44ab-5940-43c0-81bf-92ca46c59f65,9228c23c-eac7-4dd0-a0ef-f79eccb25e5a,561c2c14-bbf9-457e-8f3f-a2b2e68de0b2,699.66,INR,captured,upi,2026-06-20 11:00:00,False,-1,False
e972798a-a675-4f15-ab5d-bc63d426ef40,f5d91d50-ca67-4a68-aedd-8da3c715f30c,72e0827d-5cbe-4c46-bc9a-0f3fdfe9f1b6,29e42b8e-7815-4496-9fb6-b76bc8787cfd,00cbda56-bc0c-40f2-b6f4-3d13c1114ea6,37f72a20-573d-4434-8df8-ef6fefbbe44a,1101.75,INR,captured,card,2026-06-23 06:29:00,False,-1,False
