customer_id,merchant_id,email_hash,phone_hash,is_abuse_ring,ring_id
5a1c6f6d-9383-4ed1-b649-39cc38bbac3a,bfba3b1d-d004-4e58-8c3f-0188ac45a796,cb9a796db1ec64de,9229ac91fd573d3d,False,-1
302d523f-15d5-465e-8115-4ea214632539,bfba3b1d-d004-4e58-8c3f-0188ac45a796,80322c3df81af6bb,a0bd0a210245fc4c,False,-1
f6e82e35-fe2b-4524-95c0-b904b9952b2d,68ec4ee4-0eca-488c-b4b4-185dcc6b7329,6f4e481ce25f9e3f,fe7a439d4e883120,False,-1
00bec644-3a2f-43e2-83b2-9f9c38ca253f,295d76e0-01d0-4482-8598-bc0096b735e4,7bc2b8183fb9004c,b0d484b6769b109e,False,-1
07840219-033f-4b57-a25a-e2406797e58e,5b19305c-e7e0-4687-acab-fc073d2a9eee,f5f99c163e65aa9f,b794755a47e3aadd,False,-1
3b5ccd4e-3d52-44c9-b122-4f8ba92831be,68ec4ee4-0eca-488c-b4b4-185dcc6b7329,0291ae579eaa6683,962fb4e375c63119,False,-1
1a63a2df-7cb7-4f56-93a8-0dd547c03894,295d76e0-01d0-4482-8598-bc0096b735e4,21fb31298e71428e,a2682e1796456f52,False,-1
7c059f9e-b8bf-4fbf-953b-333d8f32d7de,0816ddb7-0a24-49e6-8c0c-1096b189c746,6845164b0f58820c,f8741ab2b1608a66,True,4
1b99248a-84ec-41f3-ac5c-80ec0a4ce852,9bae5d63-fcab-4da4-902b-e3a1f43d596f,3525f2590298bb8e,98d652a120e007f4,False,-1
cb2e13d1-6203-4759-9422-c6f5e345029e,9bae5d63-fcab-4da4-902b-e3a1f43d596f,feba2f06416c1faa,c53cc24b5663c03f,False,-1
6f7b960e-5994-4ac1-a3ff-6453c000d479,7db5c50a-5c02-4939-856f-bb8c026eaa10,51d3025db68cc458,565e54dcd409d966,False,-1
954b9205-c52c-42c6-8027-f33f0b06c208,68ec4ee4-0eca-488c-b4b4-185dcc6b7329,a496869cbc98b741,b379136849fc57c0,False,-1
71d6884e-8652-4e1b-957f-05e1419361fb,68ec4ee4-0eca-488c-b4b4-185dcc6b7329,17920e0da73e6719,f7bc08fc4181da3a,False,-1
2a02fbe1-c82b-40b5-b8a1-6f511bf5c8b2,ccb3156b-7143-42a3-841a-e74cc0013638,fc3d19c82058c087,09be68d2cf7abcb5,False,-1
92242c6f-1646-410b-b10d-54304e06fd47,295d76e0-01d0-4482-8598-bc0096b735e4,060d7866b0c2fcd5,0b7bfd286e1d6e97,False,-1
5b5c7a92-f000-4564-b058-a26fa9c0f078,9bae5d63-fcab-4da4-902b-e3a1f43d596f,17fc50476c78b898,0d094996c036122b,False,-1
f03468d9-f54f-428f-9488-35905a7f1c89,bfba3b1d-d004-4e58-8c3f-0188ac45a796,71272162432eccf0,c7c603bb70147618,False,-1
b15b1261-f8e6-46fa-8696-ae8b4e065c75,295d76e0-01d0-4482-8598-bc0096b735e4,5a39cb21d6c00d59,8231ce732d7247c1,False,-1
96ea4c03-bec9-4e1d-bba4-b0a8bd3f8678,295d76e0-01d0-4482-8598-bc0096b735e4,0bb1f64efe816506,491ddc23dbdb32b4,False,-1
2b0babf1-ae0a-4030-9e2f-12857a4f03cc,ccb3156b-7143-42a3-841a-e74cc0013638,71606b7c290cb0a8,ef9772cfe68fb97b,False,-1
49e7def5-9266-42ed-9e82-d02ab81ae329,ccb3156b-7143-42a3-841a-e74cc0013638,585fc0e4c8342cfa,5a27e0f348e2024a,False,-1
8115bc39-0a48-4102-a936-cac4e5354c0b,f5d91d50-ca67-4a68-aedd-8da3c715f30c,674b19781c8d2e71,7c1d8e5b564a89cb,True,3
9f7d6803-13e6-45ca-9d59-8aa0f6f3c3dc,f5d91d50-ca67-4a68-aedd-8da3c715f30c,f5178f21509d6202,f806598febfe9742,False,-1
e2626534-7114-46e2-914f-91feeb0adef7,ccb3156b-7143-42a3-841a-e74cc0013638,0b907d1b48b7f764,a588a549d38c02ab,False,-1
1fd4546f-fa4c-411c-98ca-eb4d9a3edfc3,bfba3b1d-d004-4e58-8c3f-0188ac45a796,cae3a4a67d705506,42b2f1fc42afb517,False,-1
f9851077-2e81-44a6-959c-1649830ec7af,295d76e0-01d0-4482-8598-bc0096b735e4,2b4bc0eda3b3a6f3,6b83a61b13787c3d,False,-1
2ef545b3-0521-4ae0-93f5-cdb806dcd1fe,ccb3156b-7143-42a3-841a-e74cc0013638,48b299a9b2c4e7be,2e64c28823de5c94,False,-1
4afc0c0a-3579-4165-9712-4b5d097d475b,9bae5d63-fcab-4da4-902b-e3a1f43d596f,55bda93c0ada5462,7e82a95fea1af7da,False,-1
b80f5b51-63ff-4104-80f9-401d4513b121,295d76e0-01d0-4482-8598-bc0096b735e4,2f905ea2a39c98a0,cb1c7f89bf4f699a,False,-1
35fb2a15-c5a3-47d2-a8ec-8a2f126c82ad,498d1792-a0c7-4fdf-98cc-7c3fc262e451,6f5ef0cab5ddc2e2,33bea9b3ea91cd74,False,-1
3ac9dfb9-2f79-4b6e-958b-350fc4555349,5b19305c-e7e0-4687-acab-fc073d2a9eee,f4282b5617c3599c,a6ed0d405cca6048,False,-1
fdf293d9-703d-41c1-adb7-4b0c87cb8c7d,7db5c50a-5c02-4939-856f-bb8c026eaa10,e32bd669d93f272f,1e2a9b26a160794d,False,-1
b328777d-9e12-4045-bd49-de44c2d5fef1,9bae5d63-fcab-4da4-902b-e3a1f43d596f,70b1af430dabc9d8,a855816aa8380423,False,-1
0e81652c-f421-4775-9bfe-9b30065ccc7d,5b19305c-e7e0-4687-acab-fc073d2a9eee,a30712af9a5314a4,cff46eca1f5687df,False,-1
d38bc1f0-24f7-48a7-bd3a-b752554b4423,68ec4ee4-0eca-488c-b4b4-185dcc6b7329,92a84090b4831e7d,dab4a5f75dcc84fc,False,-1
c312d7eb-602b-484b-bb0e-57a3eba65ab3,498d1792-a0c7-4fdf-98cc-7c3fc262e451,a82d819429d0fcdd,c468828e70f6a53a,False,-1
9ad6e411-7784-4531-9463-811763f35e51,68ec4ee4-0eca-488c-b4b4-185dcc6b7329,a5a4436ba733b884,5e34d8c29777c47b,False,-1
25a9ffe5-519b-4dfd-9656-47f60b27c5d6,ccb3156b-7143-42a3-841a-e74cc0013638,9f07218c189a0c5b,c4ebc5d2858592b0,False,-1
8ab0f95d-c0fe-44a9-b309-263d70b5aa36,295d76e0-01d0-4482-8598-bc0096b735e4,2ce2e75914b37bc9,011d6ae58f158079,False,-1
65398057-6000-4e58-afa0-248649c31657,bfba3b1d-d004-4e58-8c3f-0188ac45a796,e57f216fce25c9b2,9bf653efd03287ce,False,-1
2c2efa99-520b-4989-9b6c-315516952276,7db5c50a-5c02-4939-856f-bb8c026eaa10,3ea37f61c76744d0,7589399feba8f1d3,False,-1
1b2fb5be-17c6-4d8c-b474-6b350d903ee5,295d76e0-01d0-4482-8598-bc0096b735e4,0df85fb55eb67e24,06ea97cddb7216f7,False,-1
6ac4dc0b-5098-4633-bbdb-a1be9211060c,498d1792-a0c7-4fdf-98cc-7c3fc262e451,22aec05ae36176b7,8fb5980efa6ce3a5,False,-1
2477aa52-3057-4a0a-b36a-8eecf6c118d7,f5d91d50-ca67-4a68-aedd-8da3c715f30c,72d19714d426f47c,cc4deb8ae21c360d,False,-1
a75b230e-678e-47d7-a633-371e51dc9282,5b19305c-e7e0-4687-acab-fc073d2a9eee,d11064f9ecf91b0b,d9062cbe0f22658f,False,-1
2b6ecd5f-218d-4cfa-980a-4a0538564920,bfba3b1d-d004-4e58-8c3f-0188ac45a796,cb23e42555872339,9610cd4969bb5723,False,-1
fec0442c-b1e1-43a5-83c5-0d521173e1f2,498d1792-a0c7-4fdf-98cc-7c3fc262e451,be626b4f0eabd0da,8315f0bbc106cf4d,False,-1
c8619e77-667e-4ccc-ae39-f8628095ba8f,bfba3b1d-d004-4e58-8c3f-0188ac45a796,7b63a5df1c71f6f6,f237ebbbb24cac5c,False,-1
62dc1cc1-c27f-4f13-9776-5871f555327a,ccb3156b-7143-42a3-841a-e74cc0013638,640fac247315b7d7,65dc5887bee878fe,False,-1
93d81049-8c1e-4c36-a53f-ed68ca8ee492,295d76e0-01d0-4482-8598-bc0096b735e4,e91c04355b10d186,19162093fa7fbd3f,False,-1
6d3d61ad-5314-42c5-a423-fd49381aa76d,9bae5d63-fcab-4da4-902b-e3a1f43d596f,0b68562f87ba626c,25540b32eeb5c0f8,False,-1
07031dd6-c8c6-425f-a062-bd5f6487c242,7db5c50a-5c02-4939-856f-bb8c026eaa10,42808af40d9031ea,3f1e1eb7e4ec5a5f,False,-1
0a27225d-5623-4191-8c09-f5f880a97c1e,68ec4ee4-0eca-488c-b4b4-185dcc6b7329,901033e6c257cdd8,1a267f85de316630,False,-1
40bcbbcf-1789-406e-8006-ec98a44d94f8,bfba3b1d-d004-4e58-8c3f-0188ac45a796,15a00f3a84698480,97ccfbd52d7405e5,False,-1
4204a1d3-ea3c-48bd-8ab8-3c8b3821529e,9bae5d63-fcab-4da4-902b-e3a1f43d596f,4df2858665d2ef23,a5c99996dc42eb8d,False,-1
e854e98b-6183-4f8e-9d4c-cd0d6ed7dd0c,5b19305c-e7e0-4687-acab-fc073d2a9eee,c845bb9d3e6beabb,754290def5631f6f,False,-1
0a76b9a9-cabf-40b4-9c25-59656fb3ff7e,68ec4ee4-0eca-488c-b4b4-185dcc6b7329,5aefe4e2a7c15e67,f639b3185fd64cba,False,-1
eefbd8ce-c3f9-48de-9356-60d49aa359b8,498d1792-a0c7-4fdf-98cc-7c3fc262e451,a28d79704c77875c,43c77f5672bd1a6b,False,-1
119fbb77-c292-4a45-a05e-56b2d3cc6739,5b19305c-e7e0-4687-acab-fc073d2a9eee,e4a955f6aad8c8c6,34a557c9d916f3ea,False,-1
b09b1ba5-8bb5-43f1-8838-c39b4c15d667,7db5c50a-5c02-4939-856f-bb8c026eaa10,30d09b067e43c473,8efcc09758de89c6,False,-1
c7bf2f5d-2f9b-474a-bfc6-38ac0ccd5363,68ec4ee4-0eca-488c-b4b4-185dcc6b7329,ed2e5220f4d9ad8d,4de55cd0814c07ce,False,-1
f905f69a-7376-4d02-bbc5-879759c61276,9bae5d63-fcab-4da4-902b-e3a1f43d596f,4ee276656e958a8f,5a5b58be1162e6ae,False,-1
bcba5390-c4fa-486d-ab68-2aca121ed679,9bae5d63-fcab-4da4-902b-e3a1f43d596f,86533a2b9648c7b9,bb33f3c5671a79ec,False,-1
12c5156a-028b-46e7-bc7b-bdb49acbf094,9bae5d63-fcab-4da4-902b-e3a1f43d596f,e12b18adffcc3cd1,99c48c952cdd2166,False,-1
901e8a89-1693-4169-91ee-fa2e4f9044f4,0816ddb7-0a24-49e6-8c0c-1096b189c746,545fb663ab36228e,9d64d944a8701790,False,-1
9620eff2-bf2a-49fc-82c3-e009a108674e,7db5c50a-5c02-4939-856f-bb8c026eaa10,b378236f7e6e26cf,875f6d958431684c,False,-1
ec10c263-f719-4d75-9450-22f3f7933786,7db5c50a-5c02-4939-856f-bb8c026eaa10,3973f1de7e07a7cb,19c3e6c75b3180a2,False,-1
f62d777e-49cc-4d5a-b6f7-3b393a1805d7,295d76e0-01d0-4482-8598-bc0096b735e4,28d457833fa3688e,c13f0acf54103e4a,False,-1
94d0da80-acb5-4786-a873-1118c03b5d84,ccb3156b-7143-42a3-841a-e74cc0013638,cc468f60a6322d88,4b092ebbb690ce97,False,-1
949047d5-ece2-4791-9dd7-5623dbd01e24,bfba3b1d-d004-4e58-8c3f-0188ac45a796,c53111c213bbd8e6,3cd888d16d903a89,False,-1
5d6f5d7e-3dc4-490c-9d01-5ee0f3a1987c,5b19305c-e7e0-4687-acab-fc073d2a9eee,53d2f229deb192b4,36a8b9751e020f76,False,-1
e48e2702-5149-46f2-b366-c89a16b8ebb0,295d76e0-01d0-4482-8598-bc0096b735e4,87411b0a40f48ee3,0e53984bc7230a8c,False,-1
89b7523a-a43b-4d5e-9836-6c248ada69b4,5b19305c-e7e0-4687-acab-fc073d2a9eee,447c09a4993c6893,d0a7389f0db3184f,False,-1
f2409d84-205b-469c-acef-f8d56c78f983,5b19305c-e7e0-4687-acab-fc073d2a9eee,a34d1bf253aab601,85e25db313667d52,False,-1
443f1047-aa83-4d46-bff7-28b48725c135,295d76e0-01d0-4482-8598-bc0096b735e4,54124fbd906c7151,3d97107c18ea48e2,False,-1
bd5be9ca-ba88-4219-af3c-042623ce9d74,bfba3b1d-d004-4e58-8c3f-0188ac45a796,a9c8ecfd7cb4a8ab,c6642c538e970416,False,-1
367ee0a2-1ba3-42da-8ff4-3c9c1ab0528a,5b19305c-e7e0-4687-acab-fc073d2a9eee,5fa4c15ca1838793,ae6251897daf06f2,False,-1
17ae3a57-d005-45f2-be22-d88a95aada46,7db5c50a-5c02-4939-856f-bb8c026eaa10,0889684e9601ff39,f13bb64e8f13f7b6,True,3
b45c7422-ce5a-4437-aed3-762dd8aa27f6,5b19305c-e7e0-4687-acab-fc073d2a9eee,fece23c1a72dda05,f666e4d7ab5fcfe1,False,-1
f2e8df62-a85f-418e-8d2d-a96a3bb87681,f5d91d50-ca67-4a68-aedd-8da3c715f30c,275141c2ceb775e4,daee5ea3b7aec244,False,-1
6a1d862e-9c13-4313-9528-b8c61dff62cf,7db5c50a-5c02-4939-856f-bb8c026eaa10,6d891a9d6c4baf98,2f8a2f8b335db2fe,False,-1
82be7a22-b0b1-46a7-9bea-cc1464d58f02,68ec4ee4-0eca-488c-b4b4-185dcc6b7329,bbfb8c58ca11d24f,515a17e7c67ecc9f,False,-1
d914d7f1-31ba-4379-846f-5b71784f026d,68ec4ee4-0eca-488c-b4b4-185dcc6b7329,254ac8b8e80d3e0c,88fb5d9346eb1f61,False,-1
598c841a-8180-4080-8c06-971d62c73cd4,bfba3b1d-d004-4e58-8c3f-0188ac45a796,a974a79fa4883390,c539b579a961a139,False,-1
6e57ec7f-754b-4927-ad41-978e155df223,0816ddb7-0a24-49e6-8c0c-1096b189c746,0fa6543ead19c2f3,298c347fad7e7e87,False,-1
dcea3115-6186-4573-b202-34d841061c9b,9bae5d63-fcab-4da4-902b-e3a1f43d596f,67ea91e29aafee7c,3d2b5647c2b62799,False,-1
2715e27a-f042-47ee-8cb1-a3633cbaffc8,7db5c50a-5c02-4939-856f-bb8c026eaa10,68f3c22af8fb4960,a7347fa56664ef1d,False,-1
51f8ec74-67df-4332-96a8-ae604944d9e7,f5d91d50-ca67-4a68-aedd-8da3c715f30c,8b75f1bcf0d5ba5d,e8fdb43e9f98b4ad,False,-1
6c570098-fabc-4115-b1cf-503fff99ab6f,7db5c50a-5c02-4939-856f-bb8c026eaa10,bb172966f76631a0,ffae169cc1bd565e,False,-1
be811cff-ddc2-4f27-bc24-f245abe75e19,68ec4ee4-0eca-488c-b4b4-185dcc6b7329,c1fadf848a3549d3,6f44e7248d2ae39c,True,4
9da9736a-c0a2-4f17-86fe-a47768ad2458,0816ddb7-0a24-49e6-8c0c-1096b189c746,c6201b1ab218d8e5,8c1dff16f393e35a,False,-1
a509281e-91a7-43f6-8ffb-3d11fb9d8115,498d1792-a0c7-4fdf-98cc-7c3fc262e451,377d588fa481f535,9fb2ecd2b7b5bf03,False,-1
fb0aee0a-0ec0-409d-a3f1-394755f8fd79,68ec4ee4-0eca-488c-b4b4-185dcc6b7329,779e43362c8fbde5,2ad4dd90b8640e19,False,-1
1587dece-8889-4f00-9ec6-3653db4829e1,498d1792-a0c7-4fdf-98cc-7c3fc262e451,18d5b33e254b4e68,917a3d66537570f5,False,-1
103cee37-9b90-4f29-949a-b44b391ad0f2,9bae5d63-fcab-4da4-902b-e3a1f43d596f,d680fbc26abceff2,2e47e36ad73b659f,False,-1
025bd550-c44e-4f26-af59-2bc6efd799dc,295d76e0-01d0-4482-8598-bc0096b735e4,dba344d3dc516dbe,6e36911c682decf7,False,-1
7f099370-3b60-487b-9d84-09037ad47c33,5b19305c-e7e0-4687-acab-fc073d2a9eee,f985f3cac287f025,46747619de2f3a52,False,-1
1df6c3a3-899a-40b0-be62-61f1dbb689e2,0816ddb7-0a24-49e6-8c0c-1096b189c746,ea7e76cbd3e60da4,41e4417789944128,False,-1
4b410583-b712-4a8b-a6ea-5f8876174c63,295d76e0-01d0-4482-8598-bc0096b735e4,ee08f38a91485631,bb67f1c542963af1,False,-1
f36469fa-7d9d-4aaf-a1f5-56f1f62fe3d4,bfba3b1d-d004-4e58-8c3f-0188ac45a796,fb36db77d1e24647,370b717445386686,False,-1
0c07c7fb-6d93-4ca6-8a45-3f2dc3aa84cf,7db5c50a-5c02-4939-856f-bb8c026eaa10,b5587c639fdc884d,55d4db4c316e8e9c,False,-1
db53072b-ba44-4bdd-8e38-92635ffe4b4e,f5d91d50-ca67-4a68-aedd-8da3c715f30c,c522834051bb71c5,84233e54bd393213,False,-1
86cd2995-6335-4f33-89d1-3b9963554667,498d1792-a0c7-4fdf-98cc-7c3fc262e451,1bcfc78fab7db051,b0b48895e989ae60,False,-1
94477c6c-bace-4c28-9629-ceaaf9ae8d95,ccb3156b-7143-42a3-841a-e74cc0013638,1a96d1eeb1c55e35,7c3e16939902a49b,False,-1
89dcd0a1-c05d-46d7-befc-fdd65add78bd,9bae5d63-fcab-4da4-902b-e3a1f43d596f,c9098cd2b5e5d1d9,acbfb691f6e59481,False,-1
1040226b-8f46-4225-8327-2b48b1441fc9,498d1792-a0c7-4fdf-98cc-7c3fc262e451,9e1cd4f2a1d8dc79,dfd3b9b3be505b63,False,-1
cd7a6542-3b9a-44f4-881f-ddf2298c80d6,68ec4ee4-0eca-488c-b4b4-185dcc6b7329,f9bcce5399fb1f61,202da15bf27e0487,False,-1
a5ff9071-d504-45cf-89e2-5eb4ce7dde7d,295d76e0-01d0-4482-8598-bc0096b735e4,51707e6bed683013,6cc8e5fd87351b4c,False,-1
0e1cb7ea-ffde-410d-beb1-e581b3daa16b,68ec4ee4-0eca-488c-b4b4-185dcc6b7329,091de30c11db23e5,1897e393295832cc,False,-1
10366fa0-7789-4268-a5d1-9db625539b2c,7db5c50a-5c02-4939-856f-bb8c026eaa10,14970dfeccd0a0e9,c059ec8be9c8112a,False,-1
239ae01f-e63e-44bd-af3f-9d09df436b03,f5d91d50-ca67-4a68-aedd-8da3c715f30c,b80b3b55b77e4a9b,075b9b8ca372feaf,False,-1
4f8b3751-1d68-430f-879b-8cd7ed5f6229,ccb3156b-7143-42a3-841a-e74cc0013638,1932ba3b4f8c2b22,aeb1b0ec2eb38e7a,False,-1
af5e13be-f308-46d1-879e-880912e42091,0816ddb7-0a24-49e6-8c0c-1096b189c746,05ba455875c51dca,292f9417cd50807b,False,-1
48904cbf-0855-4fd3-a845-2136b11ee14a,7db5c50a-5c02-4939-856f-bb8c026eaa10,cddd635fd14ad85d,9154ac146c63fe20,False,-1
8acb26b3-a403-4e9d-b73b-84e0305ae6ef,bfba3b1d-d004-4e58-8c3f-0188ac45a796,05927c2fe491bc95,0b6a440bf90c361e,False,-1
6b4affca-9caa-4206-800f-18764e67be6a,f5d91d50-ca67-4a68-aedd-8da3c715f30c,d9f774af3f3bdd3a,c8c1e40817710abb,False,-1
76d1ec28-142e-4cd9-84a2-e219f0272dad,bfba3b1d-d004-4e58-8c3f-0188ac45a796,a446765d68bfddc3,16c282e3d43ad6bf,False,-1
74ba6948-619a-4d18-8585-05185477b6c6,498d1792-a0c7-4fdf-98cc-7c3fc262e451,19e40a679b781b64,bc1b1daf3bb49cac,False,-1
f4f80e99-b5c8-4ce2-a3eb-6fbbcd277e6c,295d76e0-01d0-4482-8598-bc0096b735e4,14516e115c0a7c05,65adb5d80e8e0725,False,-1
58380a09-f0f6-43bb-bfd6-1b92d1cd504c,bfba3b1d-d004-4e58-8c3f-0188ac45a796,acd7f66f5512e637,a7ab29143ef7706f,False,-1
50f9313f-b283-4b0e-a0a4-9741cb43fa6d,5b19305c-e7e0-4687-acab-fc073d2a9eee,62e16bf8a26ca7a4,20a3bb6756a34d51,False,-1
614faa48-6d6e-444b-bf25-e34c221e764c,498d1792-a0c7-4fdf-98cc-7c3fc262e451,f463288d1bdb9e7a,a097f1d5805cea21,False,-1
317f0bfb-bcc4-408a-bbb2-9d9a7fec315a,295d76e0-01d0-4482-8598-bc0096b735e4,428e72bdf2c7f9c0,4e49a3a7f1f40120,False,-1
62a9f3a1-b6d7-4b7a-af6e-f25977e85993,7db5c50a-5c02-4939-856f-bb8c026eaa10,3560b990731d31a4,9f74c635a94a374b,False,-1
b4843c36-ff34-47b2-aeb0-9bec27aad2ba,0816ddb7-0a24-49e6-8c0c-1096b189c746,930f6b0c708ab95a,4bf57d90dfa679b6,False,-1
