source_type,source_id,target_type,target_id,relationship,weight
customer,00b7e071-dec2-4480-8419-3bd1e123ea55,device,11ab3a4b-6c6b-41b4-8e10-456a60a52a76,uses_device,1.0
customer,00b7e071-dec2-4480-8419-3bd1e123ea55,device,30bc49aa-fdb7-43e8-bc33-b83c37bfcbe6,uses_device,1.0
customer,00b7e071-dec2-4480-8419-3bd1e123ea55,device,a488cf79-2fac-4b3a-8d0e-56ff0ae253b7,uses_device,1.0
customer,00b7e071-dec2-4480-8419-3bd1e123ea55,device,a9196167-9d85-4041-af93-bc254e960c75,uses_device,1.0
customer,00b7e071-dec2-4480-8419-3bd1e123ea55,device,cba7196f-342a-4f64-b41d-c2675cdd3660,uses_device,1.0
customer,00b7e071-dec2-4480-8419-3bd1e123ea55,ip_address,c4aa7529-c3ba-431f-9432-03ab8b11a91e,uses_ip,1.0
customer,00b7e071-dec2-4480-8419-3bd1e123ea55,ip_address,edb34f38-1da7-444a-a695-850e74bdc103,uses_ip,1.0
customer,00b7e071-dec2-4480-8419-3bd1e123ea55,payment_method,64c4f03a-38cb-40cb-ada1-00bd8fcdcd74,uses_payment,1.0
customer,00b7e071-dec2-4480-8419-3bd1e123ea55,payment_method,8be60cd1-5478-43c7-a4bf-3c0a685c1e21,uses_payment,1.0
customer,00b7e071-dec2-4480-8419-3bd1e123ea55,payment_method,f6f9f84c-87c9-4a6a-a8aa-087cd37e8db1,uses_payment,1.0
customer,00bec644-3a2f-43e2-83b2-9f9c38ca253f,device,071b3fb9-2b74-4c7e-bddc-0d0f863226b1,uses_device,1.0
customer,00bec644-3a2f-43e2-83b2-9f9c38ca253f,device,2653bc35-1875-41fb-8ea7-64d5e07fc3dc,uses_device,1.0
customer,00bec644-3a2f-43e2-83b2-9f9c38ca253f,device,54b9ed48-790f-48d8-b158-20135486d651,uses_device,1.0
customer,00bec644-3a2f-43e2-83b2-9f9c38ca253f,device,6736ed52-8d22-420a-9971-deb84b0bedad,uses_device,1.0
customer,00bec644-3a2f-43e2-83b2-9f9c38ca253f,device,7f50e9d5-012c-4a64-a33c-a3e70e39327c,uses_device,1.0
customer,00bec644-3a2f-43e2-83b2-9f9c38ca253f,ip_address,01e8c705-292d-4129-8889-70ea4fc29b1f,uses_ip,1.0
customer,00bec644-3a2f-43e2-83b2-9f9c38ca253f,ip_address,66d1c2b7-9311-40cc-b463-6ddd1231cf30,uses_ip,1.0
customer,00bec644-3a2f-43e2-83b2-9f9c38ca253f,ip_address,ef261284-61f2-4af6-8bb0-1a1bcd2a9941,uses_ip,1.0
customer,00bec644-3a2f-43e2-83b2-9f9c38ca253f,payment_method,0a85c0cb-f515-4770-bfd2-2aa757b17b1f,uses_payment,1.0
customer,00bec644-3a2f-43e2-83b2-9f9c38ca253f,payment_method,29788d5a-4763-437b-a8bd-07116c85b82a,uses_payment,1.0
customer,00bec644-3a2f-43e2-83b2-9f9c38ca253f,payment_method,986c9846-442f-4add-bb39-1ce7418d25bc,uses_payment,1.0
customer,00bec644-3a2f-43e2-83b2-9f9c38ca253f,payment_method,baeca553-1089-4a2d-926a-ef5dbdf50198,uses_payment,1.0
customer,00bec644-3a2f-43e2-83b2-9f9c38ca253f,payment_method,f7c0ec36-854e-4c96-bf41-8c29f795987d,uses_payment,1.0
customer,00f12ae2-737b-41a9-b4cf-a5053f825fb6,device,a254d409-a249-4396-aba0-7dc36695f948,uses_device,1.0
customer,00f12ae2-737b-41a9-b4cf-a5053f825fb6,device,a755276d-f3d1-4db2-895d-56c80415c2ba,uses_device,1.0
customer,00f12ae2-737b-41a9-b4cf-a5053f825fb6,device,b407072e-ce0b-4208-975a-135f46bbfea5,uses_device,1.0
customer,00f12ae2-737b-41a9-b4cf-a5053f825fb6,device,ef6b1bbf-132e-4e4f-a584-3aadf6c0d9de,uses_device,1.0
customer,00f12ae2-737b-41a9-b4cf-a5053f825fb6,ip_address,4481346d-0939-4aa8-a72b-a1bb38d5561d,uses_ip,1.0
customer,00f12ae2-737b-41a9-b4cf-a5053f825fb6,ip_address,50d63934-0e3b-4605-8ba5-1a3d3c24365f,uses_ip,1.0
customer,00f12ae2-737b-41a9-b4cf-a5053f825fb6,ip_address,8a67ec2b-3685-4669-9226-d63f77e00cd6,uses_ip,1.0
customer,00f12ae2-737b-41a9-b4cf-a5053f825fb6,payment_method,2df4d72e-ceb8-4d02-b87d-b2bcba04ae65,uses_payment,1.0
customer,00f12ae2-737b-41a9-b4cf-a5053f825fb6,payment_method,7a2f526f-3624-4466-b4f3-0d11853147a3,uses_payment,1.0
customer,00f12ae2-737b-41a9-b4cf-a5053f825fb6,payment_method,93ba0d26-8c91-48f2-8bdb-24b8cace7d7e,uses_payment,1.0
customer,01369239-eef1-4f2f-8b6a-7f2cee0b4f43,device,341f7123-b22b-41e5-8236-4fa181bbcd6e,uses_device,1.0
customer,01369239-eef1-4f2f-8b6a-7f2cee0b4f43,device,4535fc9a-e684-472f-86ae-23c262536469,uses_device,1.0
customer,01369239-eef1-4f2f-8b6a-7f2cee0b4f43,device,50595a79-c16e-4292-b3dd-23d107ffedfd,uses_device,1.0
customer,01369239-eef1-4f2f-8b6a-7f2cee0b4f43,device,81956be0-784c-443c-abbc-cdc190c01199,uses_device,1.0
customer,01369239-eef1-4f2f-8b6a-7f2cee0b4f43,device,8b3ef770-4153-445a-a5ec-b46f2f983995,uses_device,1.0
customer,01369239-eef1-4f2f-8b6a-7f2cee0b4f43,device,c152eeb5-91b1-42cd-8a18-f00a1dbb70ec,uses_device,1.0
customer,01369239-eef1-4f2f-8b6a-7f2cee0b4f43,device,d6fa76ee-a57e-4fa4-9553-92903ccf2356,uses_device,1.0
customer,01369239-eef1-4f2f-8b6a-7f2cee0b4f43,device,e47401b2-92de-41cb-a668-393ab391a4c1,uses_device,1.0
customer,01369239-eef1-4f2f-8b6a-7f2cee0b4f43,ip_address,0fb778a1-b49f-457f-8dd6-fc9da11c1027,uses_ip,1.0
customer,01369239-eef1-4f2f-8b6a-7f2cee0b4f43,ip_address,2efd2f07-6475-43b4-bf4e-95718766dde3,uses_ip,1.0
customer,01369239-eef1-4f2f-8b6a-7f2cee0b4f43,ip_address,40be2aef-cbf5-4e36-b542-54aa13e355ce,uses_ip,1.0
customer,01369239-eef1-4f2f-8b6a-7f2cee0b4f43,ip_address,498095a4-41df-48c2-bd4c-b650f65f6c85,uses_ip,1.0
customer,01369239-eef1-4f2f-8b6a-7f2cee0b4f43,ip_address,7678cbc6-fff6-4377-90d1-06b68fdac870,uses_ip,1.0
customer,01369239-eef1-4f2f-8b6a-7f2cee0b4f43,ip_address,a69053bc-b286-457e-9e0f-633a6e6b4645,uses_ip,1.0
customer,01369239-eef1-4f2f-8b6a-7f2cee0b4f43,ip_address,c78f97f2-20a2-4162-a68b-11d8e9668d60,uses_ip,1.0
customer,01369239-eef1-4f2f-8b6a-7f2cee0b4f43,payment_method,5a540080-0f77-464f-961a-8e1e464206d1,uses_payment,1.0
customer,01518871-0f05-4d96-8e28-79feb2d8442a,device,000e6250-5d5d-4e78-868b-3c253099defc,uses_device,1.0
customer,01518871-0f05-4d96-8e28-79feb2d8442a,device,499b8f94-0af3-45cf-93c8-55bd660c7505,uses_device,1.0
customer,01518871-0f05-4d96-8e28-79feb2d8442a,device,50b9615c-12c9-4b35-8d88-13ff551226e6,uses_device,1.0
customer,01518871-0f05-4d96-8e28-79feb2d8442a,device,60f23cfc-f256-4d2a-b684-f3ac2425441d,uses_device,1.0
customer,01518871-0f05-4d96-8e28-79feb2d8442a,device,64fa1da7-7327-4910-bc2e-435cbba514df,uses_device,1.0
customer,01518871-0f05-4d96-8e28-79feb2d8442a,device,bb5b0aa3-5e0d-413f-bc8b-e3f4f39f5f12,uses_device,1.0
customer,01518871-0f05-4d96-8e28-79feb2d8442a,device,cf666365-79d2-4616-900e-a4681ea7608c,uses_device,1.0
customer,01518871-0f05-4d96-8e28-79feb2d8442a,ip_address,3f0acccd-2116-4907-ada7-831279b4cff7,uses_ip,1.0
customer,01518871-0f05-4d96-8e28-79feb2d8442a,ip_address,57bb1db3-ac3d-4c1c-87e9-688763eee1fb,uses_ip,1.0
customer,01518871-0f05-4d96-8e28-79feb2d8442a,ip_address,a9e6f7de-83b6-4db2-b923-b4fc575f87c8,uses_ip,1.0
customer,01518871-0f05-4d96-8e28-79feb2d8442a,ip_address,c31f7b4a-ffae-443b-a55a-df32344f5263,uses_ip,1.0
customer,01518871-0f05-4d96-8e28-79feb2d8442a,ip_address,cc235ea3-9333-42ac-ac4a-47c7c65248a7,uses_ip,1.0
customer,01518871-0f05-4d96-8e28-79feb2d8442a,payment_method,a18952ba-c796-4aed-8758-401b31d9cba7,uses_payment,1.0
customer,01518871-0f05-4d96-8e28-79feb2d8442a,payment_method,a59e76a3-0cb2-4045-b662-f5373a6da06e,uses_payment,1.0
customer,0154ac93-248f-48d3-938b-26ce72cd449f,device,2b0c470e-ff7f-46e2-bf8d-6b2773209db7,uses_device,1.0
customer,0154ac93-248f-48d3-938b-26ce72cd449f,device,eb43a775-3de0-405a-a57f-2339bf5aa9dd,uses_device,1.0
customer,0154ac93-248f-48d3-938b-26ce72cd449f,ip_address,3f0e88d5-6c47-4284-a54d-81f063a19e09,uses_ip,1.0
customer,0154ac93-248f-48d3-938b-26ce72cd449f,ip_address,9228c23c-eac7-4dd0-a0ef-f79eccb25e5a,uses_ip,1.0
customer,0154ac93-248f-48d3-938b-26ce72cd449f,ip_address,e79bde8c-0ad1-4d80-9f37-cf59698d65d5,uses_ip,1.0
customer,0154ac93-248f-48d3-938b-26ce72cd449f,payment_method,198c1585-5cf3-4425-b266-850b74bce6fe,uses_payment,1.0
customer,01b56c85-f733-4d59-8636-b924938eaf7d,device,6409069a-3d97-4491-b86c-143e9233d7bb,uses_device,1.0
customer,01b56c85-f733-4d59-8636-b924938eaf7d,device,67367fd4-be4b-420b-9c82-17e59a101534,uses_device,1.0
customer,01b56c85-f733-4d59-8636-b924938eaf7d,device,6e532482-6c76-453f-9fb7-d3e0e928ab7e,uses_device,1.0
customer,01b56c85-f733-4d59-8636-b924938eaf7d,device,7af9bbcd-cf0a-4b91-b575-36d40ca6d075,uses_device,1.0
customer,01b56c85-f733-4d59-8636-b924938eaf7d,device,f2623149-1c2c-4326-ad8a-bdea158dbec6,uses_device,1.0
customer,01b56c85-f733-4d59-8636-b924938eaf7d,ip_address,04cd22cf-0816-4cb4-9f9b-3bacda127c68,uses_ip,1.0
customer,01b56c85-f733-4d59-8636-b924938eaf7d,ip_address,8c34dd52-0fdd-4de7-ac20-36f65950ff14,uses_ip,1.0
customer,01b56c85-f733-4d59-8636-b924938eaf7d,payment_method,ab70f1b1-c610-46c0-a1c1-568d04da2009,uses_payment,1.0
customer,01b56c85-f733-4d59-8636-b924938eaf7d,payment_method,c74ec4b2-5401-490c-b13d-97953d24e728,uses_payment,1.0
customer,01cb2770-e171-4fd8-a909-c0fe11a73a8a,device,32ee2b80-3274-484c-84ac-0115f30b5b35,uses_device,1.0
customer,01cb2770-e171-4fd8-a909-c0fe11a73a8a,device,b8bf7b20-4452-4099-a840-fd2703e264a7,uses_device,1.0
customer,01cb2770-e171-4fd8-a909-c0fe11a73a8a,ip_address,54a8c85c-0dbf-475d-bbe9-475cf429714b,uses_ip,1.0
customer,01cb2770-e171-4fd8-a909-c0fe11a73a8a,ip_address,cf258df5-9cad-4300-acfb-b0085ec33ba6,uses_ip,1.0
customer,01cb2770-e171-4fd8-a909-c0fe11a73a8a,payment_method,23edfd01-c6a2-4420-89b4-601077c2ed6b,uses_payment,1.0
customer,01cb2770-e171-4fd8-a909-c0fe11a73a8a,payment_method,36d51b39-9e54-4520-9774-2158b1d81151,uses_payment,1.0
customer,01d8b055-0aec-4594-9100-d22a9445c40e,device,1d34c1ac-9852-42ad-a464-c55f99b5f900,uses_device,1.0
customer,01d8b055-0aec-4594-9100-d22a9445c40e,device,6da8596a-155c-4308-b1f3-bdd05e2e29e7,uses_device,1.0
customer,01d8b055-0aec-4594-9100-d22a9445c40e,device,7ea399c9-5c02-42c7-8cff-c7fcb47891e1,uses_device,1.0
customer,01d8b055-0aec-4594-9100-d22a9445c40e,device,ac30fd43-3333-456b-abb8-4643a070de68,uses_device,1.0
customer,01d8b055-0aec-4594-9100-d22a9445c40e,ip_address,3222f2b0-9476-4e79-a0fe-a1ec3e53aeca,uses_ip,1.0
customer,01d8b055-0aec-4594-9100-d22a9445c40e,ip_address,7e881294-dbc1-4256-8744-e20e05d4dbff,uses_ip,1.0
customer,01d8b055-0aec-4594-9100-d22a9445c40e,ip_address,815ce882-fc22-4ef2-8538-c90fd24dbea9,uses_ip,1.0
customer,01d8b055-0aec-4594-9100-d22a9445c40e,ip_address,9497ca29-f209-4ff9-ac65-bdf2accc2d52,uses_ip,1.0
customer,01d8b055-0aec-4594-9100-d22a9445c40e,payment_method,3703742d-2bd7-48d6-b91e-c02f34db29e1,uses_payment,1.0
customer,01d8b055-0aec-4594-9100-d22a9445c40e,payment_method,6517908d-9a5f-4f3a-ae30-822e906ecb09,uses_payment,1.0
customer,01d8b055-0aec-4594-9100-d22a9445c40e,payment_method,9b2b46b3-836f-4f98-8bc7-74f71f6502e9,uses_payment,1.0
customer,01d8b055-0aec-4594-9100-d22a9445c40e,payment_method,da368b2b-944d-4dcf-95e9-2042b7253d14,uses_payment,1.0
customer,01d8b055-0aec-4594-9100-d22a9445c40e,payment_method,e4255ee6-93a7-4b4d-8bd2-eeb1e4776b25,uses_payment,1.0
customer,020dbe20-9f94-4faa-8e43-ec3900e6e8fe,device,1913da71-df88-40d1-ba68-3bc041df4b81,uses_device,1.0
customer,020dbe20-9f94-4faa-8e43-ec3900e6e8fe,device,7e92c3cc-8401-4300-92bc-d420fc8e461d,uses_device,1.0
customer,020dbe20-9f94-4faa-8e43-ec3900e6e8fe,device,e7bb114b-61d7-487d-8320-902b0123bd22,uses_device,1.0
customer,020dbe20-9f94-4faa-8e43-ec3900e6e8fe,ip_address,4be55ca4-46de-47e7-970f-fc1eed9120a4,uses_ip,1.0
customer,020dbe20-9f94-4faa-8e43-ec3900e6e8fe,ip_address,a05c99d2-f18d-406f-a015-a50cc5f2d393,uses_ip,1.0
customer,020dbe20-9f94-4faa-8e43-ec3900e6e8fe,payment_method,0c0c6c5b-d1e4-4723-ab81-4c5785f24a56,uses_payment,1.0
customer,020dbe20-9f94-4faa-8e43-ec3900e6e8fe,payment_method,fc78ec35-b0c3-4476-ad4a-f07a91f0a8aa,uses_payment,1.0
customer,0234f002-2c0c-4b19-9bb3-eb1e576c960c,device,22923b5c-7601-4e79-9bce-847d468e3c17,uses_device,1.0
customer,0234f002-2c0c-4b19-9bb3-eb1e576c960c,device,82f3f826-246e-4c9a-bcf8-13e1a445e0eb,uses_device,1.0
customer,0234f002-2c0c-4b19-9bb3-eb1e576c960c,device,8ed7b6e0-bbfc-441a-b69e-33734d274e76,uses_device,1.0
customer,0234f002-2c0c-4b19-9bb3-eb1e576c960c,device,acef0315-81f2-42aa-81b4-254d1ad56c4d,uses_device,1.0
customer,0234f002-2c0c-4b19-9bb3-eb1e576c960c,device,da079ad8-cebf-4495-b3b0-62ff2d1f9e70,uses_device,1.0
customer,0234f002-2c0c-4b19-9bb3-eb1e576c960c,device,e6114df7-11c6-4d2c-a558-95724d2ed16f,uses_device,1.0
customer,0234f002-2c0c-4b19-9bb3-eb1e576c960c,device,e6a396f9-c03b-4248-9b98-31acb68e9eff,uses_device,1.0
customer,0234f002-2c0c-4b19-9bb3-eb1e576c960c,ip_address,12626c17-5456-4064-aacc-ca247f6eeeaa,uses_ip,1.0
customer,0234f002-2c0c-4b19-9bb3-eb1e576c960c,ip_address,8d995da6-4722-4103-b781-05cd7c7f1770,uses_ip,1.0
customer,0234f002-2c0c-4b19-9bb3-eb1e576c960c,ip_address,8fe4c9ec-71b0-4c9b-badc-ec153576eccf,uses_ip,1.0
customer,0234f002-2c0c-4b19-9bb3-eb1e576c960c,ip_address,af559038-543b-4e7f-8a33-9834cae22190,uses_ip,1.0
customer,0234f002-2c0c-4b19-9bb3-eb1e576c960c,ip_address,dfc5eba6-7c51-4de3-99b5-2d712fcb043f,uses_ip,1.0
customer,0234f002-2c0c-4b19-9bb3-eb1e576c960c,ip_address,e0933c5a-2414-411e-8a04-9d84e2bceff7,uses_ip,1.0
customer,0234f002-2c0c-4b19-9bb3-eb1e576c960c,ip_address,e64e6a6f-cca8-45db-9804-a04be3d1a0ef,uses_ip,1.0
customer,0234f002-2c0c-4b19-9bb3-eb1e576c960c,payment_method,114a28ed-25e4-413c-a6c0-4cf73feaeb75,uses_payment,1.0
customer,0234f002-2c0c-4b19-9bb3-eb1e576c960c,payment_method,91778816-7880-4e93-9c9d-9574c1d105a9,uses_payment,1.0
customer,024f2408-27f8-4e40-b585-a2299631b8b8,device,8c33a75e-a506-48fc-9a30-4936869ce005,uses_device,1.0
customer,024f2408-27f8-4e40-b585-a2299631b8b8,device,ed65c5ec-807e-4710-8f67-257ef1dbf234,uses_device,1.0
customer,024f2408-27f8-4e40-b585-a2299631b8b8,ip_address,600da71d-20e7-477d-adbf-6d0562ffb002,uses_ip,1.0
customer,024f2408-27f8-4e40-b585-a2299631b8b8,ip_address,9f6aa0e4-92cb-4a62-bc97-68ad7e897f9d,uses_ip,1.0
customer,024f2408-27f8-4e40-b585-a2299631b8b8,ip_address,d7d22ebb-9d5f-4e40-8d18-08de76bb079e,uses_ip,1.0
customer,024f2408-27f8-4e40-b585-a2299631b8b8,payment_method,369524a7-1296-4317-8e7a-d11f4fa5fc72,uses_payment,1.0
customer,024f2408-27f8-4e40-b585-a2299631b8b8,payment_method,7ce04714-35ed-4ac5-af53-e65bbabd8085,uses_payment,1.0
customer,024f2408-27f8-4e40-b585-a2299631b8b8,payment_method,80099a81-c8b4-4e74-a623-c1cab681cb25,uses_payment,1.0
customer,025bd550-c44e-4f26-af59-2bc6efd799dc,device,0b3cccda-2de5-44c3-8d09-9daae097e9dc,uses_device,1.0
customer,025bd550-c44e-4f26-af59-2bc6efd799dc,device,7f50e9d5-012c-4a64-a33c-a3e70e39327c,uses_device,1.0
customer,025bd550-c44e-4f26-af59-2bc6efd799dc,device,bcc91c14-5b38-4288-ac34-e9f176236e3e,uses_device,1.0
customer,025bd550-c44e-4f26-af59-2bc6efd799dc,device,c46edfeb-5f20-4546-a855-bb8447be6ee9,uses_device,1.0
customer,025bd550-c44e-4f26-af59-2bc6efd799dc,ip_address,20054ab6-3a20-4c3b-a887-4c7c0ddefec5,uses_ip,1.0
customer,025bd550-c44e-4f26-af59-2bc6efd799dc,ip_address,4826cb24-b147-4591-ab35-80c8a5f4239b,uses_ip,1.0
customer,025bd550-c44e-4f26-af59-2bc6efd799dc,ip_address,9497ca29-f209-4ff9-ac65-bdf2accc2d52,uses_ip,1.0
customer,025bd550-c44e-4f26-af59-2bc6efd799dc,ip_address,b9aca74a-2bb7-4933-8fd2-4773a6274445,uses_ip,1.0
customer,025bd550-c44e-4f26-af59-2bc6efd799dc,ip_address,cbe55d58-b5b4-4e30-8759-87cdcb86fa75,uses_ip,1.0
customer,025bd550-c44e-4f26-af59-2bc6efd799dc,payment_method,3840b12b-208f-4a57-bdcd-8dd36eacd432,uses_payment,1.0
customer,025bd550-c44e-4f26-af59-2bc6efd799dc,payment_method,e7e1453b-a120-43b2-89df-161667652fd3,uses_payment,1.0
customer,025bd550-c44e-4f26-af59-2bc6efd799dc,payment_method,fba99f3f-cb51-44e4-a315-0b02e02510c1,uses_payment,1.0
customer,02bdabf6-03c7-4938-a0bb-6bd9c11c74d2,device,3b85635d-4e38-496b-b99c-66769330e4f1,uses_device,1.0
customer,02bdabf6-03c7-4938-a0bb-6bd9c11c74d2,device,3ce24a56-ce92-4b7a-8441-556a26625d11,uses_device,1.0
customer,02bdabf6-03c7-4938-a0bb-6bd9c11c74d2,device,48349090-8f22-4d04-b82b-3d9793946773,uses_device,1.0
customer,02bdabf6-03c7-4938-a0bb-6bd9c11c74d2,device,59e61393-e02b-4549-ab63-f98d3f56500f,uses_device,1.0
customer,02bdabf6-03c7-4938-a0bb-6bd9c11c74d2,ip_address,155b4928-f913-401c-9e36-74d9bcadafaf,uses_ip,1.0
customer,02bdabf6-03c7-4938-a0bb-6bd9c11c74d2,ip_address,69381bf0-71b3-4289-9f4f-413a0e2ed406,uses_ip,1.0
customer,02bdabf6-03c7-4938-a0bb-6bd9c11c74d2,ip_address,99a6c2bc-c93a-4d41-9f05-55659bd9a298,uses_ip,1.0
customer,02bdabf6-03c7-4938-a0bb-6bd9c11c74d2,ip_address,9e5973b6-b8b2-41c9-9a4b-912af3706670,uses_ip,1.0
customer,02bdabf6-03c7-4938-a0bb-6bd9c11c74d2,ip_address,ffdc6931-65dc-4af9-b6aa-e4471328defd,uses_ip,1.0
customer,02bdabf6-03c7-4938-a0bb-6bd9c11c74d2,payment_method,23c3e61c-fcb0-43d2-9fa1-83f97517abbe,uses_payment,1.0
