device_id,fingerprint_hash,device_type,os,browser
4e5737e6-4f16-4e6b-9fc4-6f0e3db0ee67,bc5fc685c2ce2006,tablet,Windows,Edge
397b1f2a-e41b-47ba-b213-4c16adb35ffe,2a9be379cbeb1a6e,tablet,Windows,App
ddc280f6-def8-46c6-9672-74e4e3963d5f,2a7a56765cc3511c,tablet,Android,Edge
5bb0f0ce-70be-4fe9-9358-22379c6e9184,45c3be63c030a763,tablet,Android,Chrome
b743a6c8-b98e-4eb9-9b5f-10375015f604,9a9b5793f311428f,mobile,iOS,Chrome
4906043b-6d28-4d87-a7b9-5cac45fdecee,e61cc541abc93f56,desktop,Windows,Firefox
eadacf9d-bc45-4e45-8492-071d9e06b6a2,f56f91d70be6f657,desktop,Android,Firefox
5512c65e-423f-4d3e-b67e-e6d171968274,24dc58f704f58b3d,desktop,Android,Edge
c63b90ba-ec3a-4e34-a035-4779bea16e7a,640931c42c640ff0,mobile,Linux,Firefox
ff1cc74b-4250-4ee2-8d6e-36df35f3527a,64fc4911eafdc7e7,desktop,iOS,Firefox
b6595368-4775-4721-9406-40e2203c6642,4368251bf893ef93,mobile,Windows,App
0dd75252-0296-4d90-ac14-b3daf712c8c5,8be1c21ae68dcbec,tablet,Windows,Safari
1606b493-bd6a-4d98-950b-c3ad8bf62fc4,850c6cd30b9a5ab9,tablet,macOS,Firefox
581bb74b-21e7-4022-8ba0-ec31c5bc3463,f7445a8bcfa77727,tablet,macOS,Firefox
40d92795-1062-4513-bc78-f1e1c228d81f,41a5207a44b93b31,tablet,iOS,Firefox
035c31e9-4088-44b1-9359-c6956be99fe5,35afe783a1e7dc7b,desktop,Linux,App
1122d452-ef3e-439c-aa20-e86c04e4bbbd,19927f52f06c432a,tablet,iOS,App
4d23846f-fc9f-4da0-9f80-872fd977df05,9a891ad31ba9c314,desktop,Linux,Firefox
59402f0b-b0e4-44ed-a5ed-78dd3e081859,da5d006808f6ee8b,mobile,Windows,Firefox
cdcf20c5-4e07-4bfe-8c87-f3a3ba0f1377,06843f001a41c91a,tablet,Android,Firefox
dbd2fefa-a37f-47ba-9f1d-05f49ec44c23,f74dac1d3040e00b,desktop,macOS,Chrome
a6201d8c-e111-4d99-be3b-a8e0b0e29920,18b3bc50f20920f5,mobile,Android,Firefox
17737378-c8c3-4b44-8ec7-f63aa2434b77,098ec30bad527f07,desktop,macOS,Safari
404b2e5b-ba27-4a02-a114-f3de1e9aabd7,27de4b97a1103b86,tablet,Android,Chrome
2287a845-60df-4124-97b7-da6d260786d2,3caf7d521c6e0d84,mobile,iOS,Chrome
5c65227c-0330-4637-86e1-aa91150f2c09,c538d7a46c25d2bd,desktop,macOS,Firefox
f1f40a49-aff8-4baa-9d09-dc2bb5f8356b,ab9f1ca50a6cdabb,mobile,Linux,Chrome
15c625e4-b5ca-45f0-b441-58d3cf165ae1,94ada639eed174c9,tablet,Windows,Edge
85433bf8-7f55-4ca2-9629-7d761cdf5778,ce2f50f0e94175c8,desktop,Android,Firefox
86e3daa7-5218-49f6-a6ae-f55facf74d60,897f03e8ef037d4d,mobile,iOS,Safari
17be5bc9-2a10-46ab-aa10-472384d0d85d,4cb6f7a912be0a55,mobile,Linux,Edge
177440da-1080-4460-9ae8-c8f557158725,103e575349ccac5c,desktop,macOS,Firefox
a080ec99-ee68-4fe3-8a4b-045843769ed1,c84c94496f072d97,tablet,Android,Edge
32be1fbc-0ff7-4065-9dba-1293db157e91,5e06a8af824a958f,tablet,iOS,Edge
4d4abf42-8273-4060-bcff-4deaee0e02e5,a9cb3e76b3d38201,desktop,iOS,Chrome
5f0a0d10-32d0-4de8-8cd3-abecbc97562e,78aaed5fd0c0c1bb,mobile,Android,Safari
f6e132f2-dc91-4c2b-b374-11032441dccb,05cb6eb30ab2b4b0,tablet,Linux,Firefox
0960f8f8-861c-4f86-8ace-116a81096605,802adc50a470b417,desktop,macOS,App
a0574032-febb-46f4-b637-f764e8d26774,aa093551c68b6ed0,tablet,Android,Chrome
f52683f8-d3dd-4e70-bf24-3aa1d302a427,bfda9fb2a03bc54f,mobile,macOS,Chrome
974dc9bb-80a7-429b-81a9-585682842bb6,79a2e7b88dfb2ae5,mobile,Windows,App
1529b85c-b69b-4e96-887c-bf1e45ac1e0a,49974dd59be93b80,tablet,Android,App
9de112e1-1bcb-422e-8806-503dae41d7dd,938444b3c7af84b7,tablet,Windows,Chrome
25c86835-e8fe-4418-966f-d86da574f2fe,71cf59a31baf86a1,desktop,Android,Firefox
9b381cbf-8b0c-4c4a-8afb-b42b7b14e673,02b11badda68639d,tablet,iOS,Edge
8cbff1df-3699-45dd-a701-26e9d490b58e,396adde2807b7a9c,tablet,Linux,Chrome
09355a67-8503-44ac-b8d0-5a9999c94885,7f0c18e2d4af2760,desktop,macOS,Safari
19c6d131-e34d-446a-949b-a3e40f6b46d5,28799e4d514df82c,tablet,Android,Safari
0848005c-64cb-45b5-ab79-e63e28169ace,586bfcd6b8d1dfe3,mobile,Linux,Edge
ba7e159a-8a5e-4466-ad33-0c156d5ff92d,a7519c26516c13c6,mobile,Windows,Safari
36cbe0eb-a16f-4e96-bf27-8414528a91e7,5afa5ef7d06a67a4,tablet,Linux,Firefox
042ad818-e24b-4d20-a235-b8e5bdaef50d,7c9bd55434275ef6,desktop,macOS,Safari
ebf25740-75de-4c4a-abb9-326868af2e17,b10c85ca8b0f6ac3,mobile,iOS,Edge
c6b9d1b1-5fd3-4a0c-b1da-193b4b2cde62,ccc8e431377ff0e3,tablet,Windows,Chrome
070fa123-f938-4d5d-8f52-91f6924e2594,67178419d7f50520,mobile,Windows,Safari
353ee3e2-6b21-401f-8d0d-c52d8b1bccf5,82f8a9a865853c46,tablet,macOS,Safari
9e7fcbfa-78ee-4af7-8940-5bac3c640efb,ed70a899aeb12fd3,mobile,iOS,App
66102d9c-6f56-4063-9f69-54fedfe79447,8c99fac9a4c83371,tablet,iOS,App
ee46b8c2-80cb-49fa-afd8-5ef26da5b695,3993a589771e74eb,tablet,iOS,Firefox
bf67f02a-5998-4a9a-ab5b-c9e569310860,06d3c9631b98839a,tablet,iOS,Chrome
3d67d707-f231-48ef-a1b5-13a5a3fa6b57,381880cfa6b7dc47,desktop,Android,Edge
d7ed87ea-2882-4f3b-bed7-47b06510a145,30acae3fbeedf387,desktop,Android,Firefox
f9ed98a8-4e4b-4c14-9a68-777a2129d016,d86c016daa8c7cb5,tablet,Linux,App
d720ecb1-3500-470f-953b-893224a7c61d,6dce0ba4aba4e6a3,mobile,Android,Safari
60e99ecc-c55b-46c9-a994-ab5e999f582e,80031482addbe008,tablet,Linux,App
f3aef8be-451e-4029-9fac-e246618d264d,e66d69a2970c914d,desktop,Android,App
ef14ca62-0e4e-4702-91b2-89332ae7f57b,b57831f7bb9fdfd0,desktop,macOS,Safari
0b1761c4-ff0d-48f8-9cb4-661ef9a23eb0,d0d8be3bfe9b1bf5,desktop,iOS,Edge
b7f7b33b-6027-4acd-ac58-0ecf1ffde450,7c7b7eaf56ad1541,desktop,Windows,Safari
c8bb22b2-2acb-494c-a212-cf55cfd02ff4,b1cc91ec0d8fbd6c,mobile,iOS,Safari
3ccfeac8-63ad-48dc-b690-694c175a4b28,3117554beaee36d6,mobile,Windows,Safari
f4a525d1-a2da-40d9-9d31-7603f1a8167b,f4716b563e017df3,mobile,Windows,Edge
858dd493-acd6-45e4-8768-04caa368fc7d,9727f94b6f53dce5,mobile,Windows,Safari
d814b788-655c-4063-8fe7-5e61408fc75c,559f4ba8f819f13e,desktop,iOS,Edge
b23f09df-a974-4867-9998-fe64845ea170,73b0357ecf1eec6f,tablet,Windows,Firefox
fc0d391a-b00a-4250-b151-0bab2a8ab7fd,b9b70e53d84361b0,desktop,Linux,Edge
dd0d33c8-2f2b-40d3-965a-977f0ea0b2ee,f969780d17a48a2d,desktop,Windows,App
55dea480-3c92-4f28-ab50-012e33dd7eae,912bd6e3b09c7b24,tablet,iOS,Chrome
85ec1d93-be23-4d31-bb64-2a828ea7cc18,6ee7f713390b171d,desktop,Android,App
6c85ddf9-80e2-41e2-8540-4b6c9103ff89,a3f00ff97c6e8f74,mobile,iOS,Chrome
3cdd7a51-ac0a-46ad-bc82-861fa6f4e3ef,ebf3b69dc4e1fd1a,tablet,Android,Firefox
841dd4dc-259b-4009-89df-7d66e63df052,d899a649be23f63a,desktop,Android,Safari
90ccf941-a142-4297-b66a-ca559553f923,93ffbe9f20044c5f,desktop,Linux,Edge
d5ced5c9-273f-4805-b592-8819cfada374,4f344d2d6b496627,desktop,Android,Edge
54963dcd-ee71-41c9-8507-5d69f5d041eb,beb7424d8d72fcbb,desktop,Windows,App
54db5e38-7790-4dd2-ba5d-cac27124e41e,5d4d6ea8a8681d96,mobile,Linux,Firefox
5fb67576-47f9-4492-84b6-2febcdee8b41,3ba56406673d572a,desktop,Linux,App
1d34c1ac-9852-42ad-a464-c55f99b5f900,0f8d025e2fbe16aa,tablet,Android,Safari
b1579b68-4919-488e-a4a5-012426daf83f,aaf489c8c21f4283,mobile,Android,Safari
0a35d65e-79e2-477f-b7cd-8d28fb10a9af,ece415ed2c161d65,desktop,iOS,Safari
00328232-8112-449a-8a4d-11601de68794,7007e1b6a2412f1f,mobile,Windows,Firefox
293b0877-ebce-48fd-a2b6-1be65bae9c2b,681f1b5049286599,desktop,Linux,Edge
9689018e-5040-482b-b7e0-8de0986ef784,427650eeef26f993,desktop,iOS,App
cba7196f-342a-4f64-b41d-c2675cdd3660,0452360862522758,tablet,Android,Safari
072596e1-cf3d-4280-817a-93f6d50babb0,44521846f479badc,mobile,iOS,Safari
d48e12fb-ea4a-4d97-9605-51781febd9dc,f4c3887f606f9329,mobile,Linux,App
b61e00e6-7505-455c-b394-7b7d35953be0,288e4ad44d2437fa,desktop,Android,Firefox
06492da7-3d76-467f-af67-197ad8feb4b7,17c9c677333ce852,tablet,iOS,Safari
5aa1e3e6-a951-473a-9044-5bbe873d9cf6,f4d800133cdf538a,tablet,Android,App
70592966-e9ca-43a9-95c0-5e00ac3a8d0b,ed82bcc6439eae6f,mobile,Android,Firefox
90b09053-2cf5-4f59-86ef-65afbb8eb308,b21c11be1572738c,mobile,Linux,App
557022de-78f7-4e5d-bd6d-8646206d0f7e,3c58c21b1101cdcf,tablet,Android,App
fa4f24cd-2a68-448c-8d1e-334dfa09e9cf,7ea0b7d619c49a22,mobile,iOS,App
ef6b1bbf-132e-4e4f-a584-3aadf6c0d9de,84ee0d1c2ecb3550,tablet,Linux,Firefox
238bf413-da42-4b58-b1dd-2e052251b499,8eaa7931a7f9c792,mobile,macOS,Edge
af2dd6f6-0df4-4ca8-8e51-141a8603b545,571f438d164938d1,tablet,Android,App
0e01e2f6-0451-4dd7-8316-f540fab75b51,9c3e43ac8e4b2efa,mobile,Windows,Safari
50b9615c-12c9-4b35-8d88-13ff551226e6,b49896f78aa05978,desktop,Linux,Chrome
6f2222db-bff3-450c-bfc5-ae9e6a61ea7d,5da27be12de970dc,desktop,Windows,Safari
53d83f39-0ea1-44e4-b4f8-7e12a3f5e433,c249c5c686a7a959,mobile,Windows,Edge
d1105e1e-a485-4aa1-8f15-89cd5b924e9b,4a5f78921365911b,desktop,Windows,Firefox
5cd9ed8d-42a5-454d-911f-5929d3195686,91d741750b0ff783,desktop,macOS,Chrome
1933c9a4-ce87-42a8-bb55-d33c7e1ca803,2a46539bbe972979,tablet,Android,Firefox
ed2f74c3-67c0-4198-9767-5250d5cefde2,e2b3073663fba3cd,tablet,Linux,Chrome
c6985bd0-de48-496e-b279-a87a10b49716,f1cb82863b6b8658,desktop,Linux,Firefox
d58a80b0-0cc9-457e-aed4-5a4d77c469db,6a7df11d15851357,desktop,Android,Firefox
3d7dd04f-6bef-4225-b5a9-894cdfffdb9d,9f501f8b87640923,desktop,Linux,Edge
e155bd4b-874d-4526-b6b1-9223e8ec2e85,85d0150e508932ad,desktop,Linux,Firefox
21940a25-135e-43f5-a252-636cb41a3f4d,a2b1eef3a0e42bc1,tablet,macOS,Firefox
fa3b6647-2a80-4fd9-be6a-55a9a1ffe3de,482935807418e309,mobile,iOS,Edge
adf547b4-f84f-4899-8845-35b4ed5bd550,da91b7d2e96e6609,mobile,Windows,Edge
eebc50cc-817d-4b7f-9852-b9b69a481c7e,bdb3f97f77b4f07c,desktop,Linux,App
8a4e5b65-a211-4260-ac7e-83212762da3b,90732d3fa12d81f9,mobile,Android,Safari
5386f18b-9bc5-4150-a741-eb6e85d5ff26,2dde8f7f971b85a6,mobile,Linux,Firefox
ae333836-fc30-4f4a-bc43-7e2810602fbe,dd3c909c83b98928,mobile,Linux,Safari
e1e9a83c-86b9-4aca-ab7b-0480c3d8d5fd,5686121180c69b4d,tablet,macOS,Firefox
d413210d-28a2-4f43-beef-825e5f3ba5ea,66d4644c95b8c576,tablet,iOS,Chrome
cfda756e-afdc-45a7-83a0-9db237216faa,6754fa35ce0cd223,tablet,Windows,Firefox
66c894b3-27a4-4755-b4c0-2cbc6271626b,f3e81b9120626448,desktop,Android,Chrome
66f602d6-2383-4f38-ae25-5452e70afc28,27f7b919f239aea6,tablet,Linux,Firefox
02c12f7d-5b02-429e-82f1-4ece0412bacc,f42799fc6b12969f,mobile,iOS,App
1372f855-581a-4f7d-9e42-d33ebcd7be89,87027309f4656ff9,tablet,Android,App
490e4087-65dc-43b0-a3f8-1408797d9009,4191ddf30c2d5c5a,desktop,macOS,Firefox
b7e351c6-e58c-4b4d-a3c4-9d8e479fd78b,57fa5d6ac98dd0e2,tablet,macOS,Chrome
a3026b58-d416-4b1d-b4b4-7384fd4afe95,8d48ea690a40df00,mobile,macOS,Safari
13fe8994-da7c-4b66-bc5c-ba933440fb35,8fbf91a55e0966dd,desktop,Android,Chrome
4e35a4c1-e53c-456d-b340-3a1ec5b12039,4d5145f4c7217d39,tablet,macOS,Edge
7e36464a-a834-46d9-99fe-2de27c66514f,ce2fed2df2a57a14,desktop,macOS,App
1a979ee0-9a31-4e0b-ae34-564dd06e8268,949f87623812d9f5,desktop,macOS,Firefox
1fb6534e-8ea8-4e54-8b7d-eba96b4da0da,de37dc323e12a142,mobile,Linux,Chrome
529a4f2b-ddb9-4f1b-9b62-8007d7c930b0,9da6c2a7f3d2bba4,desktop,iOS,Chrome
7cddef5b-8574-402e-838a-8387d5452c09,7d6e9fa034f33a97,mobile,iOS,App
bd929747-7551-4e9c-abe3-3c09ed526f99,bcd724effc4fcf68,mobile,Linux,Safari
06e06d0b-b36c-4260-b1cb-6986f7d88802,2c892f1f1f07a381,tablet,Windows,Chrome
5ab44762-09a3-4a56-b3d5-8652b35cb004,5d9c81ea8bf83106,desktop,Windows,Chrome
b8f51c02-660b-4cd6-b1ba-4a7e06958a83,20ec263a3b850fa1,desktop,iOS,Safari
59290269-0411-40e9-9a8e-f398057b0d8d,7c0807bceb2898d2,desktop,macOS,Edge
6e78a6b9-6914-4d83-8811-fea5e9b6c2a2,73d11e2df8dfb8f9,tablet,macOS,App
fa596229-ec99-49a8-b330-9d34a9dddaf7,dd49f07b37bd3ed9,mobile,Android,Safari
339602a6-a678-450f-932d-0b0e641ddb5a,2b1b5b3d2df765b8,desktop,Windows,Edge
afd6ca5d-f066-4c32-9c67-226041b32fde,376bf910d8a6369d,mobile,Linux,Chrome
4ecb4a12-f77b-4d13-9495-cb00ac00a750,bd7fa83b19bfcb86,desktop,iOS,Chrome
065ac687-1fb6-4289-9d77-d755d931534c,78929f177f1906b9,tablet,iOS,Chrome
e35bb359-32ff-422a-96ce-6bb58c081569,de7b5c10c57aba71,desktop,Linux,App
60167509-9599-4e04-8faf-794f2f42e5d1,0f6456023e4f954a,tablet,Android,Firefox
506e1155-775c-4843-b27f-5aec173e012c,eb95d1b5dd7dceff,desktop,iOS,App
c5aeaaf4-22f3-4d19-9deb-7ac2f737db34,5470b2da0cf17226,tablet,Windows,Chrome
92282d37-9edb-45f9-b3ea-31b8971dffb6,c89e207c5b9cbb7c,desktop,macOS,Chrome
a488cf79-2fac-4b3a-8d0e-56ff0ae253b7,52f8e4d3ec751550,mobile,Android,App
82f297c5-7046-44a0-8076-422ce325e367,adbe21d42bee5120,tablet,Windows,Chrome
dbbe7ee0-da36-42d5-885c-1e5884269955,a68adfc9024fbe58,tablet,Android,Chrome
dcc7400e-3fef-4203-947b-1d632deec52e,e14a3869eae6a314,mobile,macOS,Firefox
2e65ead7-af59-4392-9817-61705e8550cb,f9fe18cba1fa1eef,tablet,macOS,Edge
6498b650-f7a7-440e-8a81-05c0cb267395,3975ad55cd8398dd,mobile,Windows,Safari
bcc5c346-2aa4-4b2a-b649-7c2ac0846a58,36ed1de90ef92151,tablet,iOS,Firefox
084c6840-1831-48de-9719-8d0935512b92,7b3e187c1a89443e,tablet,Android,Edge
a3a5e2a6-462b-47fc-9bf6-8d33d25d5c68,3f69e5b741130c67,desktop,Linux,Firefox
9210eaf2-7c70-496e-8e1e-faa67293fef1,6e3ad3f676345ecc,tablet,macOS,Safari
d301dcea-2ebe-4ca6-a2f3-6a98fc6213c0,8d29fe456f49b13b,mobile,iOS,Chrome
c1d96e70-6f33-457f-958c-6e0b33687314,ee34d2b177f2904a,mobile,Windows,Firefox
6c9055d0-c9d5-463b-9227-548c817f25d6,764aa2befd8af821,mobile,macOS,App
a5559da9-2ba2-4981-b2c7-5e4b6d6a420e,39974e06a547898f,desktop,macOS,Edge
9e28c978-56c7-4ef0-a5fe-d68d3e5c21f0,e2d9bfcdef82fcb7,tablet,Windows,App
24b40c83-3b43-4019-96b9-d2d4cc372d45,5d83ffd79ee0acda,mobile,iOS,Chrome
47ada351-fe3a-4bd0-b466-e70a05e4bec1,310dfd0cde8cd69c,desktop,macOS,Chrome
912099c1-c86b-49db-8e86-c3556e1294a1,12c577cc07993efc,tablet,macOS,Firefox
9de1f05d-ff85-4c01-964f-f794d438d53a,5459bd17ea74b5cd,mobile,Windows,Chrome
7eb73102-842e-43e0-8859-a745f36a43a7,7db142944ef1b123,tablet,Android,Firefox
1913da71-df88-40d1-ba68-3bc041df4b81,074b257c081298fe,mobile,Windows,App
a6cef80a-4399-4e97-b626-c9b2a71fa353,436a18dffbd85db8,tablet,macOS,Safari
283cb365-7715-46af-a91a-dc8e1477159b,78b4116977e76f63,desktop,Linux,Firefox
36c92bd1-9d76-40fd-9e6e-2100cfba5a15,f3406fb9a83fc385,desktop,Windows,Edge
a196be1d-48a5-4120-983b-92451de16659,0c27b4308d27f7ca,mobile,iOS,Chrome
8d01a3a2-3ffb-42b1-99a9-3bc448863509,1d396990c93a5f7b,desktop,Windows,App
0bee4ffa-7df8-460c-bf02-f0827f449ae7,cb973a415800a3c2,tablet,Android,Safari
4808bb1d-ad30-43ab-bf40-3c9ac928538d,9c29a8f47e5adf21,mobile,Android,App
0fa1a54d-f6b1-4bd2-b9d1-e08c78600ce4,4d452e64bf2d4f0d,tablet,macOS,Edge
5a4e959a-def9-4388-952b-b2df1fff375d,3367cbffca0d9af4,desktop,Linux,Chrome
86209928-7517-43db-bf83-54d890cf2f31,c63976c4a12da9de,tablet,Linux,Edge
7dad4049-3bf0-4bd6-b041-819ec32d596a,a76adffb6782cf9d,desktop,Windows,Chrome
36dddf61-0326-4d76-8601-5f21aaf47d6c,173d4bf0ba1f9fc5,desktop,Android,Firefox
c2ffd59e-ba81-4420-8085-086f8f11d600,541f07543b44c4bf,mobile,Linux,App
8e413413-f80e-43ba-b84c-665661520ff1,c2f49043569c26f3,desktop,Windows,App
09f761e1-e078-4353-9d5e-e51095a890f9,604319ec10f6ec1f,mobile,iOS,App
6f0dd9fb-edee-4f35-a3e5-caef03243ab9,ff6b7ccc2002e38a,desktop,Linux,Firefox
18c8e313-71d6-45ba-be75-4654b76f9eea,1c2e456b0b04064c,mobile,macOS,Firefox
34aa105d-8293-4a12-bc30-571e6cb6ffef,13925965f5f1a999,desktop,macOS,Safari
eabc9eaa-e91d-46bb-883a-8dc4db2be21a,5ce697754cfeaed3,desktop,iOS,App
c15509e7-0e70-499a-b3a5-a13cf781ea19,17e359be078110d8,mobile,Linux,Firefox
f4f61067-9f7d-4d6b-b405-ed8e9012e6e6,3508c88573b56e86,tablet,Windows,Edge
16a425fc-4844-4169-a99c-bffb134bfdef,109515fa7d8aa13b,desktop,Windows,Safari
3ba1c957-9ec7-4b88-a9fa-5cbbe823b92a,878c799d6c6aa5ec,tablet,macOS,Edge
a70554da-f14f-4a07-8a06-2837942307f0,4e36d747d9f785c0,mobile,macOS,Safari
00374803-0731-412a-b20b-7e2916aa0f13,9512b1c8fd0ee323,mobile,Android,Edge
2e509cca-a19e-42bf-aa03-88c7a2954e31,38899187f2eca191,desktop,iOS,Chrome
3e099f7c-f90b-4f85-834f-9192a4d9e959,c40a98da7fd87090,mobile,iOS,Chrome
dfb20a21-55e4-4ccb-8ddd-d2c0687483e1,fc01ad9036977477,mobile,Linux,Safari
82eb80fa-17d9-4ff8-89ea-61196fb36ffa,185ff0ceec0846b7,desktop,macOS,Firefox
c43d7c5d-328a-4662-af90-5ae14f73d055,815f851dab177590,mobile,iOS,Edge
00c1f8a0-1ac0-4230-b43e-7bee70e748d6,b0649a5c64254fb5,tablet,macOS,Safari
6a8c71d5-2619-4072-9424-669150d3ff4d,c21c6977ddd2d218,mobile,macOS,Chrome
9cd3a3a6-043d-46eb-9b6a-b6f042a7c5f1,86bc685bf5e7f874,mobile,iOS,Safari
15b20a11-4c3f-4e8a-a933-180df471ec15,4eaf5029b5407500,desktop,Windows,Firefox
b4b149c0-695b-4541-ad4d-1421aaa3fac6,8756b57afd6c85e5,tablet,Linux,Firefox
8b3ef770-4153-445a-a5ec-b46f2f983995,b0b6a9deb1e24c24,mobile,Windows,Edge
bdba97c9-227f-4214-872c-969512425507,26c27ddce6e5aff1,mobile,Android,Safari
9d9b869a-8546-4558-a836-2be589a557a0,14791412dbc454aa,tablet,macOS,Edge
6a191676-33c4-4527-9653-fd4b29f7e50d,d899914ec7cc508e,tablet,Windows,Edge
fa1c6dfd-00df-458e-9843-896237141a0c,99ff703fd13154de,desktop,Windows,Edge
a76787ec-cedd-4679-a200-7771f3d5d35f,d3184fd6da004da8,desktop,macOS,Firefox
39cd7817-519c-4e7e-b1a5-503b82ea52ba,89fef5753567f44d,desktop,Linux,App
67bc32f2-0689-4032-8fbf-2a64c60f16f6,dedea1680fbd7ce0,desktop,iOS,Safari
adc1cd5e-4f6b-4b19-9958-97235c900398,3b9e02063f97b52b,desktop,Windows,Edge
0a2974d3-e583-4d58-b764-7df566612b7e,f5ef5320ce2cca4e,mobile,Android,Chrome
c271d7cd-f64b-4853-bbf6-b6c636bc7883,92429c7647b3d8d0,mobile,macOS,Chrome
49df887a-1bd5-474c-b774-99305e18b892,d8ba92bbbe63d211,mobile,Windows,App
34a50318-67a7-41b4-9fde-02c01ac693c4,f608fa4fb84e33b2,tablet,iOS,Firefox
4d3fa3bc-a4c0-453b-9e2d-23bf9d8726ac,54b4c5032ffb2b6e,desktop,macOS,Edge
4c3fd3b7-2152-4fcd-aebd-309d35413341,343e2c1340054474,desktop,Windows,Edge
2caaea90-3d68-4482-bf0e-2c986454b5ad,50de164be5cdf107,desktop,Windows,Edge
7b891550-6571-4994-bb4f-f8542e92859a,a5bf912a27aadb7b,tablet,Windows,Safari
a1c2738f-5165-4655-bebf-f23ff7997953,3c3065ffec0579cd,mobile,iOS,Chrome
30799181-d177-4c59-a09c-c114f943e489,228b1acd4aab3b55,mobile,Android,Chrome
ca43bdb0-8ecb-46ef-9ed9-d514567729b5,a5e6db12c42a4332,mobile,Linux,App
6a394120-43f8-4085-a51d-397230a7a6e7,ee6adb5ee0215a72,desktop,Android,Safari
a2fc120a-8f00-495e-a125-1ae6f290ea9a,19bc5b7370d56480,tablet,iOS,Firefox
861d59d1-3794-484d-94a1-04e7c0af4cf7,f419d6bad24a5611,desktop,macOS,Firefox
ef2eb860-f9d4-46de-9032-6960c298d40a,a31c90bbe0a2ae70,desktop,Android,Chrome
c235b376-4d2a-40e4-bb3e-c5ecd9dd7ac2,df2d96e49ab2a626,tablet,macOS,Firefox
86351dd8-7d19-42d5-a26f-c209a7b4a30a,2a85ac8ec1abd322,mobile,macOS,Chrome
8d874ca2-c1bf-4a71-bdd1-833f55f584d3,67359cfe6f0b167d,desktop,macOS,Chrome
6b640358-3482-495a-809d-24b65d8eeb6d,4e26e372b4628caf,desktop,iOS,Chrome
8e986aba-7506-4f28-b9e4-f9788c78e801,a7a9be12ab307bd9,desktop,Android,App
1e4849a7-de88-4006-9bd5-906921b62776,04d02cdd5d3095e4,tablet,Linux,Firefox
3e052dae-5f05-4fb5-acb6-0ebb7700a94f,4104455fedc311b1,mobile,iOS,App
af749c95-0888-428c-a040-9678612267b6,da9c5ca456b2a30a,tablet,Linux,Firefox
10783773-ae51-4593-aa58-b1da3859acfd,9512b2246cd78ed0,mobile,Android,Safari
cdc64f37-5857-482b-8f06-f36679a31272,97349ae675187f8a,desktop,Android,Edge
7ea399c9-5c02-42c7-8cff-c7fcb47891e1,f9443fd1cc9fb9a5,desktop,macOS,App
